Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
13.2,-3.09,-1.66,0.29,61.68,-5.65,-0.1
13.35,-4.43,-2.05,0.22,65.15,-7.51,-0.08
13.5,0.0,-2.49,0.22,360.0,-5.66,-0.08
13.65,-0.11,-2.66,0.2,2.44,-9.21,-0.07
13.8,-0.57,-7.6,0.2,4.33,-11.09,-0.07
13.95,-5.98,-6.9,0.24,40.89,-12.78,-0.08
14.1,-5.98,-3.79,0.29,57.66,-11.64,-0.1
14.25,-10.47,-6.55,0.43,57.96,-11.86,-0.15
14.4,-6.91,-2.91,0.25,67.17,-10.84,-0.09
14.55,-2.72,1.39,0.3,116.95,-8.88,-0.11
14.7,0.7,0.05,0.27,265.8,-5.95,-0.1
14.85,-2.17,-0.62,0.21,74.15,-4.47,-0.07
15.0,-5.72,-0.09,0.2,89.12,-7.34,-0.07
15.15,-6.65,1.63,0.2,103.73,-12.02,-0.07
15.3,-6.94,2.14,0.44,107.11,-12.84,-0.16
15.45,-3.45,1.38,0.37,111.8,-10.93,-0.13
15.6,-7.6,1.38,0.33,100.3,-9.93,-0.12
15.75,-4.62,7.51,0.4,148.42,-9.6,-0.14
15.9,-4.35,7.85,0.4,151.04,-9.84,-0.14
16.05,-3.09,7.44,0.23,157.44,-1.11,-0.08
16.2,-1.98,1.25,0.08,122.2,15.97,-0.03
16.35,-1.58,3.93,-0.09,158.07,20.73,0.03
16.5,-1.9,4.38,-0.16,156.54,6.76,0.06
16.65,-3.37,0.36,-0.2,96.05,4.93,0.07
16.8,-8.46,-0.34,-0.32,87.68,3.99,0.11
16.95,-8.95,-0.34,-0.35,87.84,7.07,0.12
17.1,-15.63,-0.06,-0.29,89.79,13.71,0.1
17.25,-16.79,9.79,-0.27,120.24,13.19,0.09
17.4,-14.84,10.52,-0.25,125.34,-4.76,0.09
17.55,-7.14,11.05,-0.15,147.14,-4.27,0.05
17.7,-6.33,10.8,-0.12,149.61,3.77,0.04
17.85,-5.4,1.6,-0.58,106.46,6.4,0.21
18.0,-5.38,2.55,-0.05,115.35,3.92,0.02
18.15,-5.5,1.94,-0.45,109.45,2.33,0.16
18.3,-11.68,2.74,-0.78,103.21,-8.02,0.28
18.45,-12.0,7.59,-0.61,122.31,-8.71,0.22
18.6,-13.12,7.55,-0.45,119.92,11.59,0.16
18.75,-12.68,2.03,-0.4,99.1,14.94,0.14
18.9,-11.57,2.12,-0.47,100.36,-1.59,0.16
19.05,-11.56,0.55,-0.52,92.73,-1.98,0.18
19.2,-11.46,0.02,-0.28,90.1,-1.45,0.1
19.35,-11.52,-0.31,-0.23,88.48,1.82,0.08
19.5,-11.51,-0.24,-0.27,88.79,1.82,0.1
19.65,-1.59,-0.35,-0.18,77.63,5.41,0.06
19.8,-11.69,-0.36,-0.24,88.21,0.83,0.09
19.95,-11.56,-0.23,-0.13,88.87,2.03,0.05
20.1,-11.5,-1.56,-0.21,82.25,-1.06,0.08
20.25,-11.99,-2.4,0.06,78.66,0.75,-0.02
20.4,-12.98,-2.39,-0.15,79.57,-2.83,0.05
20.55,-11.29,4.42,-0.37,111.37,-4.68,0.13
20.7,-11.92,2.19,-0.39,100.42,-7.55,0.14
20.85,-11.99,4.29,-0.29,109.69,-7.26,0.1
21.0,-12.31,-0.0,-0.38,90.0,-7.4,0.13
21.15,-12.33,0.0,-0.55,90.0,-10.68,0.19
21.3,-12.71,-1.46,0.96,83.43,-14.54,-0.34
21.45,-12.59,-0.81,0.24,86.31,-13.29,-0.08
21.6,-12.25,-2.23,0.12,79.66,-9.96,-0.04
21.75,-11.83,-3.28,0.03,74.49,-10.04,-0.01
21.9,-16.1,0.18,0.04,90.65,-8.65,-0.01
22.05,-16.58,1.06,-0.11,93.66,-9.89,0.04
22.2,-16.07,2.04,-0.15,97.25,-7.95,0.05
22.35,-15.77,4.84,-0.24,107.05,-10.14,0.08
22.5,-16.23,-2.76,-0.14,80.34,-9.54,0.05
22.65,-16.58,4.58,-0.07,105.44,-8.05,0.02
22.8,-18.65,4.84,-0.02,104.53,-8.24,0.01
22.95,-16.58,7.69,-0.03,114.88,-8.33,0.01
23.1,-14.51,0.44,-0.05,91.74,-12.21,0.02
23.25,-14.51,1.4,0.11,95.53,-9.68,-0.04
23.4,-14.51,0.4,-0.01,91.6,-10.33,0.01
23.55,-15.2,2.27,-0.06,98.51,-11.15,0.02
23.7,-14.5,0.76,-0.03,93.0,-13.15,0.01
23.85,-15.48,0.0,1.44,90.0,-14.54,-0.51
24.0,-14.48,-0.0,1.44,90.0,-14.54,-0.51
24.15,-11.05,-0.57,-0.24,87.05,-13.59,0.08
24.3,-15.2,-1.14,-0.27,85.71,-11.64,0.1
24.45,-15.2,0.17,-0.11,90.64,-10.23,0.04
24.6,-11.05,0.32,-0.13,91.67,-9.86,0.04
24.75,-19.34,0.92,-0.05,92.72,-12.2,0.02
24.9,-11.05,0.48,-0.03,92.5,-13.17,0.01
25.05,-5.53,5.7,1.2,135.9,-14.54,-0.42
25.2,-9.67,1.38,-0.43,98.13,-0.29,0.15
25.35,-9.78,1.38,-0.47,98.04,-10.73,0.17
