Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
18.0,-14.09,0.9,-0.08,93.64,3.05,0.03
18.15,-14.81,1.98,-0.08,97.6,0.36,0.03
18.3,-9.61,4.61,-0.61,115.61,-4.67,0.22
18.45,-9.69,1.27,-0.46,97.49,-7.44,0.16
18.6,-8.74,1.79,-0.4,101.59,-5.5,0.14
18.75,-6.74,-2.57,-0.3,69.1,-5.26,0.11
18.9,-5.42,-3.11,-0.24,60.17,-7.24,0.08
19.05,-3.18,-3.5,0.05,42.3,-5.05,-0.02
19.2,-2.99,4.94,0.28,148.82,-2.48,-0.1
19.35,-3.17,3.96,0.29,141.3,0.46,-0.1
19.5,-4.38,-0.22,0.31,87.18,-1.72,-0.11
19.65,-4.0,-1.01,0.35,75.85,-1.88,-0.12
19.8,-2.35,1.68,0.34,125.53,-2.23,-0.12
19.95,-2.01,1.08,0.39,118.35,-1.45,-0.14
20.1,-2.42,3.05,0.32,141.56,-0.65,-0.11
20.25,-0.53,3.27,0.26,170.71,0.91,-0.09
20.4,-0.87,3.99,0.27,167.64,1.03,-0.1
20.55,-1.96,4.73,0.18,157.48,-5.72,-0.06
20.7,-2.25,5.49,0.21,157.71,-7.75,-0.08
20.85,-2.23,0.73,0.3,108.14,-7.33,-0.1
21.0,-10.31,0.48,0.37,92.65,-8.21,-0.13
21.15,-10.83,-2.09,0.43,79.07,-9.0,-0.15
21.3,-9.88,-5.59,0.48,60.53,-9.65,-0.17
21.45,-4.47,-5.11,0.55,41.18,-10.11,-0.2
21.6,-3.82,-4.84,0.59,38.3,-5.17,-0.21
21.75,-3.32,-4.49,0.76,36.51,-0.77,-0.27
21.9,-0.97,2.23,0.73,156.64,-0.34,-0.26
22.05,-0.93,4.38,0.43,168.07,-3.86,-0.15
22.2,-2.96,4.52,0.11,146.79,-8.33,-0.04
22.35,-3.76,2.73,-0.11,125.98,-11.91,0.04
22.5,-4.38,2.15,-0.34,116.15,-12.34,0.12
22.65,-4.32,-1.92,-1.4,66.07,-9.56,0.5
22.8,-4.14,-1.68,-1.45,67.94,-10.15,0.51
22.95,-4.14,0.31,-1.49,94.3,-11.88,0.53
23.1,-4.14,-1.71,1.44,67.56,-14.54,-0.51
23.25,-4.95,0.0,1.44,90.03,-14.54,-0.51
23.4,-4.94,-0.97,1.44,78.93,-14.54,-0.51
23.55,-4.03,0.3,-1.0,94.2,-12.49,0.36
23.7,-4.37,1.38,-0.96,107.54,-13.39,0.34
23.85,-8.22,4.7,-0.96,119.79,-13.56,0.34
24.0,-4.84,2.07,-0.71,113.2,-0.25,0.25
24.15,-8.52,4.27,0.48,116.61,-14.54,-0.17
24.3,-3.45,3.98,-0.75,139.04,-13.41,0.26
24.45,-8.46,3.98,-0.96,115.18,-13.94,0.34
24.6,-4.14,4.09,-0.51,134.63,-13.46,0.18
24.75,-4.5,2.37,-0.48,117.79,-13.79,0.17
24.9,-4.51,-1.14,0.72,75.85,-13.61,-0.25
25.05,-4.14,6.79,-0.72,148.6,-13.81,0.25
25.2,-4.14,2.76,0.72,123.69,-14.54,-0.25
25.35,-4.14,9.67,0.72,156.8,-14.54,-0.25
