Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
14.55,-3.84,-5.19,-0.02,36.5,-5.61,0.01
14.7,-4.11,-5.03,0.06,39.22,-2.85,-0.02
14.85,-3.47,-4.09,0.18,40.35,-0.71,-0.06
15.0,-1.92,-2.71,0.22,35.31,-1.06,-0.08
15.15,-5.53,-1.64,0.28,73.49,-5.44,-0.1
15.3,-8.87,-4.86,0.67,61.28,-12.39,-0.24
15.45,-3.01,-2.76,0.48,47.41,-13.31,-0.17
15.6,-6.2,-2.76,0.21,65.98,-13.5,-0.08
15.75,-6.0,4.12,0.3,124.48,-11.25,-0.1
15.9,-6.1,3.48,0.3,119.67,-11.13,-0.11
16.05,-4.61,4.21,0.15,132.42,-6.77,-0.05
16.2,-1.54,1.06,0.17,124.55,-6.42,-0.06
16.35,-0.37,3.87,0.03,174.58,-3.41,-0.01
16.5,-0.31,0.39,-0.24,141.5,1.97,0.09
16.65,-1.5,-0.0,-0.29,89.91,5.29,0.1
16.8,-3.64,-2.86,-0.34,51.83,3.68,0.12
16.95,-5.25,-3.22,-0.34,58.48,4.35,0.12
17.1,-8.49,-3.37,-0.43,68.36,2.89,0.15
17.25,-11.87,-3.28,-0.41,74.54,2.54,0.15
17.4,-9.2,-0.04,-0.34,89.78,-4.31,0.12
17.55,-6.47,0.08,-0.27,90.69,-3.06,0.1
17.7,-7.05,0.28,0.03,92.31,2.08,-0.01
17.85,-6.96,0.26,0.13,92.11,4.14,-0.04
18.0,-8.2,3.14,0.23,110.94,10.59,-0.08
18.15,-7.85,3.81,0.18,115.88,11.98,-0.06
18.3,-3.57,8.42,0.16,157.03,11.03,-0.06
18.45,-2.64,11.55,0.22,167.12,10.72,-0.08
18.6,-8.6,11.53,0.31,143.29,11.55,-0.11
18.75,-1.35,9.74,0.31,172.13,8.39,-0.11
18.9,-6.91,8.61,0.36,141.27,-0.49,-0.13
19.05,-11.39,8.97,0.17,128.22,-3.53,-0.06
19.2,-10.95,2.99,0.28,105.28,-1.04,-0.1
19.35,-10.73,0.05,0.31,90.29,1.0,-0.11
19.5,-2.16,0.07,0.49,91.85,0.72,-0.17
19.65,-4.59,0.08,0.53,90.95,3.1,-0.19
19.8,-2.09,0.16,0.62,94.24,9.0,-0.22
19.95,-9.77,0.41,0.61,92.4,9.32,-0.22
20.1,-10.02,0.3,0.77,91.73,2.98,-0.27
20.25,-11.69,0.16,0.73,90.78,-0.68,-0.26
20.4,-11.58,-0.08,0.36,89.6,-3.59,-0.13
20.55,-3.36,1.48,0.82,113.78,-5.07,-0.29
20.7,-0.95,1.51,0.87,147.73,-5.69,-0.31
20.85,-9.93,2.79,0.8,105.71,-4.72,-0.28
21.0,-9.94,8.29,0.58,129.82,-7.93,-0.2
21.15,-9.67,7.81,-0.24,128.91,-13.5,0.08
21.3,-8.42,8.44,1.39,135.05,-13.6,-0.49
21.45,-7.6,4.53,0.51,120.81,-0.29,-0.18
21.6,-8.13,5.3,0.47,123.12,2.66,-0.17
21.75,-8.34,7.75,0.48,132.89,2.2,-0.17
21.9,-7.89,6.07,0.4,127.54,-3.79,-0.14
22.05,-7.47,6.89,0.21,132.69,-6.33,-0.07
22.2,-7.07,3.57,0.09,116.78,-10.48,-0.03
22.35,-7.05,10.56,-0.01,146.26,-10.09,0.0
22.5,-7.73,10.22,-0.0,142.89,-12.86,0.0
22.65,-2.76,9.94,-0.23,164.47,-9.5,0.08
22.8,-2.76,11.05,1.2,165.96,-14.54,-0.42
22.95,-2.76,10.61,-0.48,165.41,-11.16,0.17
23.1,-2.76,6.01,-0.29,155.32,-12.33,0.1
23.25,-2.76,9.75,-0.1,164.17,-10.08,0.04
23.4,-2.76,10.19,-0.1,164.82,-10.1,0.03
23.55,0.14,10.2,-0.05,180.77,-12.04,0.02
23.7,-6.26,10.38,-0.05,148.89,-12.34,0.02
23.85,-7.51,9.98,1.44,143.03,-14.54,-0.51
24.0,-11.05,10.66,1.44,133.98,-14.54,-0.51
24.15,-9.19,10.35,0.72,138.39,-13.5,-0.25
24.3,-4.84,10.88,0.05,156.04,-11.67,-0.02
24.45,-4.84,10.89,0.05,156.05,-11.51,-0.02
24.6,-4.84,10.88,-0.01,156.04,-10.43,0.01
24.75,-4.84,10.53,-0.48,155.34,-13.91,0.17
24.9,-4.84,10.24,-0.05,154.73,-12.15,0.02
25.05,-4.84,10.89,0.96,156.06,-14.54,-0.34
25.2,-4.84,11.05,0.96,156.37,-14.54,-0.34
25.35,-4.84,11.05,0.96,156.37,-14.54,-0.34
