Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
9.45,-1.16,1.37,0.21,139.72,9.28,-0.08
9.6,-2.43,3.21,0.23,142.85,3.94,-0.08
9.75,-3.2,3.66,-0.04,138.85,2.01,0.01
9.9,-5.47,3.78,-0.16,124.68,2.7,0.06
10.05,-3.22,3.74,-0.25,139.26,9.34,0.09
10.2,-3.88,4.73,-0.23,140.6,9.76,0.08
10.35,-1.1,1.76,-0.02,147.87,3.99,0.01
10.5,-1.53,3.45,-0.03,156.02,3.5,0.01
10.65,-2.61,-0.38,-0.05,81.83,2.28,0.02
10.8,-4.57,2.5,-0.23,118.72,2.52,0.08
10.95,-6.44,4.21,-0.33,123.17,1.97,0.12
11.1,-7.12,4.77,-0.47,123.83,3.54,0.16
11.25,-5.84,3.71,-0.42,122.43,3.29,0.15
11.4,-4.87,1.92,-0.41,111.54,2.08,0.14
11.55,-1.28,1.39,-0.27,137.3,-1.57,0.1
11.7,-1.36,-2.78,-0.04,26.04,-3.98,0.01
11.85,-1.91,5.45,-0.15,160.72,-2.88,0.05
12.0,-2.18,1.55,0.03,125.38,-5.73,-0.01
12.15,-6.91,0.73,-0.4,96.06,-5.36,0.14
12.3,-6.44,6.73,-0.37,136.24,-5.53,0.13
12.45,-5.22,7.07,-0.35,143.54,-5.58,0.12
12.6,-4.75,0.99,-0.11,101.83,-6.04,0.04
12.75,-4.81,0.92,-0.01,100.8,-4.56,0.0
12.9,-2.73,-2.01,0.1,53.71,0.62,-0.04
13.05,-2.52,-2.95,0.04,40.51,0.51,-0.01
13.2,-2.14,-3.21,0.2,33.71,-1.83,-0.07
13.35,-0.89,-3.65,0.22,13.71,-3.58,-0.08
13.5,-0.85,-3.14,0.06,15.15,-2.04,-0.02
13.65,-4.22,-3.86,-0.09,47.54,-2.62,0.03
13.8,-5.04,-3.96,0.01,51.87,-4.83,-0.0
13.95,-5.2,-4.33,-0.08,50.24,-4.99,0.03
14.1,-5.01,-3.58,-0.3,54.48,-2.63,0.11
14.25,-5.03,-3.98,-0.31,51.63,14.1,0.11
14.4,-5.36,-3.79,-0.29,54.75,-3.14,0.1
14.55,-5.15,-3.29,-0.12,57.4,-4.78,0.04
14.7,-5.78,-2.99,-0.04,62.66,-4.04,0.02
14.85,-6.06,1.11,0.1,100.37,9.2,-0.04
15.0,-6.42,1.25,-0.04,100.99,-6.09,0.01
15.15,-10.85,2.1,-0.24,100.96,-11.33,0.08
15.3,-11.15,3.27,-0.05,106.34,-12.13,0.02
15.45,-9.67,2.93,0.19,106.86,-3.55,-0.07
15.6,-5.9,4.45,0.19,127.07,-3.78,-0.07
15.75,-5.78,6.33,0.4,137.63,-6.88,-0.14
15.9,-5.64,5.54,0.37,134.47,-6.11,-0.13
16.05,-9.13,4.55,0.21,116.5,1.57,-0.08
16.2,-4.76,-0.39,0.19,85.33,3.5,-0.07
16.35,0.2,7.49,0.2,181.55,3.59,-0.07
16.5,0.16,3.16,0.2,182.93,4.48,-0.07
16.65,0.03,1.12,0.09,181.66,6.08,-0.03
16.8,-2.13,-0.4,-0.06,79.47,3.91,0.02
16.95,-5.47,-1.9,-0.16,70.84,3.86,0.06
17.1,-7.4,-2.57,-0.11,70.87,2.42,0.04
17.25,-9.66,-0.99,-0.12,84.13,2.55,0.04
17.4,-11.68,-0.03,-0.1,89.85,2.25,0.03
17.55,-11.89,-0.73,-0.03,86.51,5.36,0.01
17.7,-12.86,0.78,0.13,93.47,6.42,-0.05
17.85,-14.1,1.96,-0.01,97.92,9.64,0.0
18.0,-7.83,2.47,-0.13,107.51,9.54,0.05
18.15,-12.92,6.15,-0.2,115.47,10.18,0.07
18.3,-11.57,3.89,-0.22,108.56,8.73,0.08
18.45,-11.09,4.15,-0.08,110.52,2.02,0.03
18.6,-7.62,4.17,0.02,118.66,1.04,-0.01
18.75,-4.38,-0.49,-0.04,83.65,-1.82,0.02
18.9,-6.27,-0.33,0.15,86.97,-9.51,-0.05
19.05,-11.2,1.55,0.15,97.88,-9.71,-0.05
19.2,-11.19,0.8,-0.05,94.09,-3.22,0.02
19.35,-11.15,0.64,-0.16,93.27,1.29,0.06
19.5,-11.27,0.44,-0.19,92.21,1.13,0.07
19.65,-13.4,0.92,-0.18,93.95,-4.91,0.06
19.8,-13.26,0.4,-0.04,91.74,-6.01,0.01
19.95,-11.33,0.31,0.12,91.59,-2.94,-0.04
20.1,-10.48,-0.99,0.29,84.59,0.33,-0.1
20.25,-10.84,-0.42,0.32,87.8,0.8,-0.11
20.4,-11.36,-0.32,0.37,88.4,-1.66,-0.13
20.55,-14.2,0.26,0.26,91.05,-2.23,-0.09
20.7,-14.46,4.96,0.21,108.92,-5.0,-0.07
20.85,-10.88,4.24,0.16,111.28,-5.47,-0.06
21.0,-11.92,-3.28,0.01,74.61,-8.99,-0.0
21.15,-11.74,0.86,-0.22,94.2,-7.17,0.08
21.3,-11.74,0.69,-0.33,93.37,-2.08,0.11
21.45,-8.98,0.21,-0.33,91.31,-1.6,0.12
21.6,-10.89,1.57,-0.21,98.21,-7.37,0.07
21.75,-8.29,4.95,-0.18,120.86,-7.02,0.06
21.9,-7.56,4.85,-0.22,122.68,-6.67,0.08
22.05,-6.95,3.97,-0.22,119.76,-6.63,0.08
22.2,-8.29,0.15,0.1,91.01,-10.17,-0.04
22.35,-7.73,-1.47,0.1,79.21,-10.91,-0.04
22.5,-8.4,-1.04,0.19,82.98,-12.17,-0.07
22.65,-8.29,-1.23,-0.31,81.56,-10.8,0.11
22.8,-4.14,0.07,-0.3,90.93,-11.54,0.11
22.95,-4.14,-5.53,-0.19,36.87,-7.68,0.07
23.1,-4.14,0.51,-0.13,96.98,-6.16,0.05
23.25,-4.14,-1.26,-0.24,73.15,-4.84,0.08
23.4,-4.14,3.58,-0.28,130.83,-8.3,0.1
23.55,-9.79,2.87,-0.04,106.31,-10.6,0.01
23.7,-10.36,-4.22,0.2,67.86,-12.89,-0.07
23.85,-10.36,1.38,0.2,97.59,-13.03,-0.07
24.0,-6.22,-4.98,0.24,51.31,-13.7,-0.08
24.15,-13.24,8.32,-0.28,122.15,-13.0,0.1
24.3,-10.36,0.3,-0.06,91.66,-11.77,0.02
24.45,-14.58,7.75,-0.06,117.99,-11.73,0.02
24.6,-10.36,7.61,-0.06,126.31,-11.48,0.02
24.75,-10.36,-0.15,0.19,89.19,-11.96,-0.07
24.9,-8.98,-0.49,0.19,86.9,-12.1,-0.07
25.05,-6.22,5.66,0.24,132.29,-13.4,-0.08
25.2,-5.6,5.66,0.43,135.32,-12.47,-0.15
25.35,-9.79,1.38,0.48,98.03,-13.33,-0.17
