Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
14.4,-8.46,-2.07,0.3,76.24,-6.93,-0.11
14.55,-6.26,-4.45,0.23,54.62,-6.04,-0.08
14.7,-3.46,-2.61,0.16,53.01,-4.5,-0.06
14.85,-3.63,-2.22,0.01,58.51,-5.34,-0.0
15.0,-3.52,-0.6,-0.12,80.25,-7.81,0.04
15.15,-4.77,1.87,-0.52,111.45,-12.72,0.18
15.3,-5.92,2.39,-0.53,112.01,-12.32,0.19
15.45,-1.95,-1.98,-0.34,44.62,0.67,0.12
15.6,-1.38,-1.24,-0.36,48.05,0.8,0.13
15.75,-4.92,5.71,-0.32,139.24,-2.56,0.11
15.9,-4.92,7.45,-0.29,146.56,-3.29,0.1
16.05,-2.98,4.32,-0.28,145.38,4.36,0.1
16.2,-1.9,5.83,-0.27,161.97,4.69,0.1
16.35,-0.55,5.23,-0.22,173.95,3.33,0.08
16.5,-0.3,1.94,-0.1,171.08,0.56,0.03
16.65,-1.22,-0.82,0.01,56.03,4.44,-0.0
16.8,-3.72,-1.76,0.16,64.68,2.71,-0.06
16.95,-6.68,-1.85,0.08,74.5,0.43,-0.03
17.1,-11.37,-1.05,0.11,84.74,0.05,-0.04
17.25,-11.15,-1.53,0.1,82.21,-1.66,-0.04
17.4,-11.34,-0.51,0.16,87.43,18.72,-0.06
17.55,-11.94,0.39,0.07,91.87,18.25,-0.02
17.7,-11.33,1.52,0.03,97.66,-0.28,-0.01
17.85,-11.97,2.76,0.02,102.97,1.36,-0.01
18.0,-11.98,3.83,-0.1,107.74,2.88,0.04
18.15,-11.68,6.38,-0.13,118.65,3.32,0.05
18.3,-10.97,12.46,-0.11,138.63,3.34,0.04
18.45,-6.34,12.32,-0.1,152.77,3.06,0.03
18.6,-7.67,11.5,-0.16,146.3,2.93,0.06
18.75,-4.93,9.27,-0.2,151.99,1.55,0.07
18.9,-0.17,7.45,-0.26,178.71,0.51,0.09
19.05,-0.7,6.03,-0.3,173.4,0.98,0.1
19.2,-0.32,1.36,-0.36,166.61,3.6,0.13
19.35,0.41,0.57,-0.35,215.82,4.12,0.12
19.5,1.19,-0.12,-0.33,275.73,0.89,0.12
19.65,-2.97,0.55,-0.06,100.42,-4.53,0.02
19.8,-3.07,0.76,-0.02,103.98,-4.86,0.01
19.95,-1.59,0.54,-0.05,108.66,-5.33,0.02
20.1,1.43,-1.04,-0.0,306.04,-1.24,0.0
20.25,-1.1,-0.69,0.06,57.8,1.13,-0.02
20.4,-1.9,1.35,0.06,125.29,0.93,-0.02
20.55,3.45,11.86,0.19,196.24,-7.05,-0.07
20.7,1.5,11.8,0.24,187.25,-12.76,-0.08
20.85,-0.71,3.45,0.29,168.4,-8.61,-0.1
21.0,0.68,3.45,0.43,191.07,-9.16,-0.15
21.15,2.9,6.0,0.43,205.79,-9.23,-0.15
21.3,6.35,8.54,0.41,216.64,-7.02,-0.14
21.45,2.76,-4.84,-0.05,330.26,-12.0,0.02
21.6,2.76,-0.69,0.44,284.04,-5.41,-0.16
21.75,3.33,9.75,0.5,198.85,-7.08,-0.18
21.9,2.76,0.55,0.46,258.72,-4.12,-0.16
22.05,1.92,-2.93,0.39,326.83,-5.49,-0.14
22.2,1.7,-3.44,0.36,333.7,-7.98,-0.13
22.35,2.0,-3.81,1.92,332.31,-14.54,-0.68
22.5,1.4,-3.85,1.92,340.05,-14.54,-0.68
22.65,-0.78,-3.67,0.72,11.98,-13.15,-0.25
22.8,-0.69,5.53,2.16,172.87,-14.54,-0.76
22.95,-0.69,4.84,0.06,171.87,-8.56,-0.02
23.1,-0.69,-2.99,0.34,13.02,-5.35,-0.12
23.25,5.67,-3.66,0.42,302.82,-5.56,-0.15
23.4,-3.05,-0.44,0.96,81.78,-13.62,-0.34
23.55,-3.93,-0.19,2.16,87.29,-14.54,-0.76
23.7,0.59,8.41,2.16,184.04,-14.54,-0.76
23.85,0.89,3.45,0.24,194.46,-13.28,-0.08
24.0,-3.01,-3.65,1.44,39.51,-14.54,-0.51
24.15,2.17,-2.51,0.3,319.11,2.77,-0.11
24.3,-0.69,4.14,0.42,170.54,3.33,-0.15
24.45,-2.76,8.43,0.42,161.86,-11.23,-0.15
24.6,-2.76,8.29,0.43,161.57,-12.46,-0.15
24.75,-4.09,8.29,-0.24,153.75,-13.11,0.08
24.9,-1.84,-4.14,-0.24,23.94,-13.11,0.08
25.05,2.22,9.74,0.21,192.84,-13.38,-0.07
25.2,-2.07,11.78,1.68,170.03,-14.54,-0.59
25.35,-2.07,11.96,1.68,170.17,-14.54,-0.59
