Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
13.8,1.38,-3.32,1.34,337.38,-6.56,-0.47
13.95,1.38,2.76,1.29,206.57,-9.08,-0.46
14.1,-7.24,2.91,-0.26,111.9,-10.59,0.09
14.25,-8.16,2.76,-0.38,108.71,-7.87,0.14
14.4,-2.07,3.45,-0.38,149.04,-7.14,0.13
14.55,-1.95,-6.43,-0.28,16.84,-8.54,0.1
14.7,0.56,-4.6,-0.26,353.02,-6.86,0.09
14.85,-3.61,-4.05,-0.37,41.67,-2.86,0.13
15.0,-6.39,1.02,-0.41,99.07,-3.43,0.15
15.15,-6.75,6.5,1.07,133.93,-12.98,-0.38
15.3,-7.1,7.05,0.96,134.79,-14.54,-0.34
15.45,-2.23,6.3,-0.28,160.48,-5.11,0.1
15.6,-2.03,0.34,-0.33,99.49,-4.68,0.12
15.75,-2.03,1.08,-0.43,118.01,-10.52,0.15
15.9,-6.22,1.0,-0.53,99.13,-10.99,0.19
16.05,-4.14,-1.6,-0.44,68.87,-9.42,0.15
16.2,0.08,5.45,-0.22,180.88,0.06,0.08
16.35,-0.1,5.59,-0.22,178.95,4.27,0.08
16.5,-1.03,1.85,-0.21,150.95,6.34,0.07
16.65,-1.82,1.15,-0.22,122.39,6.34,0.08
16.8,-3.39,-1.59,-0.24,64.83,5.93,0.08
16.95,-10.31,-1.92,-0.29,79.43,5.87,0.1
17.1,-13.53,-1.99,-0.36,81.64,12.45,0.13
17.25,-14.17,-1.3,-0.37,84.75,12.26,0.13
17.4,-14.46,2.3,-0.33,99.04,0.78,0.12
17.55,-14.14,3.59,-0.26,104.24,-0.09,0.09
17.7,-10.75,4.06,-0.25,110.67,2.53,0.09
17.85,-7.36,4.16,-0.25,119.48,4.79,0.09
18.0,-7.09,3.85,-0.22,118.47,4.76,0.08
18.15,-7.83,3.99,-0.26,117.02,9.81,0.09
18.3,-8.97,2.26,-0.21,104.17,4.63,0.08
18.45,-1.0,7.51,-0.25,172.4,5.49,0.09
18.6,0.95,6.1,-0.25,188.83,1.09,0.09
18.75,-0.1,6.09,-0.23,179.08,0.62,0.08
18.9,-0.46,5.44,-0.12,175.15,-3.37,0.04
19.05,1.35,4.85,0.01,195.51,-6.17,-0.0
19.2,1.12,0.91,-0.08,231.09,-2.56,0.03
19.35,0.29,0.14,-0.08,244.35,-1.27,0.03
19.5,0.28,0.03,0.0,263.88,-0.94,-0.0
19.65,-0.17,0.52,0.0,162.31,-2.25,-0.0
19.8,-0.09,0.79,0.04,173.65,-2.71,-0.02
19.95,0.64,0.29,-0.07,245.8,-2.34,0.02
20.1,0.91,-1.29,-0.15,324.86,-0.27,0.05
20.25,1.5,-2.63,-0.22,330.22,-3.07,0.08
20.4,0.54,-0.5,-0.15,312.84,-4.98,0.05
20.55,-3.33,-0.11,0.12,88.15,-7.58,-0.04
20.7,2.77,0.23,0.17,265.32,-9.04,-0.06
20.85,-0.81,-1.98,0.3,22.2,-10.66,-0.11
21.0,2.07,-6.35,0.24,341.94,-13.38,-0.08
21.15,6.13,-6.22,1.68,315.39,-14.54,-0.59
21.3,2.23,-2.07,1.68,312.93,-14.54,-0.59
21.45,4.12,-2.07,0.74,296.73,-10.67,-0.26
21.6,1.38,-2.07,-0.2,326.31,-6.8,0.07
21.75,3.63,-1.51,-0.2,292.6,-4.44,0.07
21.9,4.03,-0.89,-0.16,282.51,-6.37,0.06
22.05,3.52,0.3,-0.17,265.07,-6.75,0.06
22.2,7.48,-3.98,-0.36,298.03,-10.81,0.13
22.35,6.36,-5.14,-0.53,308.92,-12.18,0.19
22.5,5.67,-5.46,-0.77,313.93,-12.22,0.27
22.65,0.12,-7.77,-0.84,359.14,-8.5,0.3
22.8,0.0,-5.53,-0.93,nan,-8.64,0.33
22.95,-0.0,-4.84,-0.97,0.0,-9.62,0.34
23.1,0.6,-4.84,0.48,352.88,-14.54,-0.17
23.25,2.83,-8.98,-0.76,342.49,-12.74,0.27
23.4,6.4,-10.2,-0.26,327.91,0.41,0.09
23.55,2.58,-9.99,-0.41,345.54,0.44,0.15
23.7,6.39,-10.06,0.72,327.58,-14.54,-0.25
23.85,6.01,-16.46,0.72,339.93,-14.54,-0.25
24.0,5.94,-12.97,0.72,335.39,-14.54,-0.25
24.15,2.07,-12.51,-0.43,350.59,-11.98,0.15
24.3,2.07,-13.45,-0.25,351.24,-10.58,0.09
24.45,2.07,-12.59,-0.28,350.66,-11.45,0.1
24.6,6.22,-8.98,-0.07,325.3,-10.91,0.02
24.75,6.33,-8.98,0.21,324.8,-13.23,-0.07
24.9,6.22,-8.98,1.44,325.29,-14.54,-0.51
25.05,2.07,-8.98,-0.85,347.01,0.92,0.3
25.2,2.07,-8.98,-0.72,347.01,0.77,0.25
25.35,2.07,-8.98,1.68,347.01,-14.54,-0.59
