Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
11.85,-2.24,-0.14,0.98,86.5,-7.33,-0.35
12.0,-3.83,1.49,0.56,111.27,-5.74,-0.2
12.15,-3.71,2.38,0.45,122.71,7.53,-0.16
12.3,-3.58,3.31,0.23,132.72,-5.96,-0.08
12.45,-3.06,2.02,1.4,123.4,-8.86,-0.49
12.6,-2.83,-1.81,1.35,57.43,-10.8,-0.48
12.75,0.53,-1.21,0.63,336.34,-6.21,-0.22
12.9,1.74,0.73,-0.09,247.16,-1.62,0.03
13.05,-0.81,0.49,-0.09,121.12,-0.78,0.03
13.2,-0.79,-4.82,0.09,9.33,-5.76,-0.03
13.35,-2.82,-2.65,0.07,46.82,-6.87,-0.03
13.5,-2.99,-1.08,0.22,70.11,-3.95,-0.08
13.65,-2.84,-2.17,0.21,52.69,-4.48,-0.08
13.8,-2.17,-3.25,-0.07,33.67,-6.07,0.03
13.95,-2.21,-3.71,-0.18,30.78,-9.13,0.06
14.1,2.44,-7.08,-0.19,340.96,-11.77,0.07
14.25,-0.59,-6.1,-0.24,5.5,-13.13,0.08
14.4,-0.08,-6.26,-0.09,0.71,-10.9,0.03
14.55,-1.37,-5.8,0.21,13.28,-7.37,-0.07
14.7,-1.16,-3.17,0.11,20.12,-3.65,-0.04
14.85,-2.24,-1.33,0.14,59.44,-3.07,-0.05
15.0,-4.27,-1.74,0.2,67.86,-4.8,-0.07
15.15,-6.21,0.32,0.24,92.92,-9.9,-0.08
15.3,-6.67,1.39,0.13,101.81,-11.65,-0.05
15.45,-6.67,2.35,-0.0,109.41,-13.56,0.0
15.6,-5.88,3.32,0.24,119.42,-13.93,-0.08
15.75,-6.43,5.01,1.44,127.9,-14.54,-0.51
15.9,-5.18,6.35,0.79,140.81,-11.26,-0.28
16.05,-4.29,5.13,0.15,140.11,-7.97,-0.05
16.2,-2.15,5.01,0.25,156.79,-6.1,-0.09
16.35,-2.55,8.59,0.22,163.45,-5.55,-0.08
16.5,-2.47,0.61,0.14,103.86,-1.59,-0.05
16.65,-3.08,1.72,0.12,119.12,3.14,-0.04
16.8,-4.33,1.39,0.2,107.82,3.51,-0.07
16.95,-5.79,-0.68,0.28,83.33,2.3,-0.1
17.1,-7.99,-1.17,0.3,81.63,-1.46,-0.11
17.25,-9.85,-1.6,0.29,80.79,-1.51,-0.1
17.4,-10.38,-1.8,0.32,80.14,1.94,-0.11
17.55,-10.97,-1.39,0.29,82.77,9.8,-0.1
17.7,-7.73,-0.62,0.3,85.4,15.32,-0.11
17.85,-9.01,0.23,0.29,91.45,26.68,-0.1
18.0,-2.36,0.76,0.24,107.93,6.07,-0.08
18.15,-10.58,0.75,0.24,94.05,5.98,-0.09
18.3,-10.94,-0.0,0.31,90.0,10.87,-0.11
18.45,-9.66,7.6,0.3,128.18,10.2,-0.1
18.6,-9.66,0.46,0.2,92.74,1.95,-0.07
18.75,-13.02,3.06,0.17,103.21,-4.05,-0.06
18.9,-17.27,5.79,0.17,108.52,-6.39,-0.06
19.05,-17.27,5.41,0.02,107.41,-7.73,-0.01
19.2,-17.27,0.8,-0.06,92.64,-6.49,0.02
19.35,-17.27,-0.11,-0.13,89.63,-3.6,0.04
19.5,-17.27,-0.22,0.01,89.26,-4.03,-0.0
19.65,-17.27,0.21,-0.1,90.69,-5.1,0.04
19.8,-17.27,0.97,-0.07,93.21,-7.85,0.03
19.95,-17.27,1.26,-0.02,94.17,-4.27,0.01
20.1,-17.27,1.4,0.18,94.63,1.87,-0.06
20.25,-17.27,0.25,0.2,90.83,7.59,-0.07
20.4,-17.27,0.87,0.17,92.87,7.53,-0.06
20.55,-8.06,0.92,0.23,96.52,1.06,-0.08
20.7,-10.01,1.9,0.27,100.77,-4.15,-0.1
20.85,-10.02,2.76,0.41,105.42,-4.83,-0.15
21.0,-8.98,2.76,0.47,107.1,-4.84,-0.16
21.15,-8.85,3.57,0.47,111.99,-6.2,-0.17
21.3,-7.6,-1.38,0.47,79.7,-7.29,-0.16
21.45,-13.12,-1.38,0.52,83.98,-7.04,-0.18
21.6,-20.72,2.17,0.61,95.97,-8.18,-0.22
21.75,-13.12,-1.38,1.41,83.99,-13.27,-0.5
21.9,-13.12,2.98,2.88,102.81,-14.54,-1.02
22.05,-4.45,2.76,2.88,121.82,-14.54,-1.02
22.2,-4.5,-1.1,0.48,76.31,-13.8,-0.17
22.35,-5.42,1.14,2.88,101.87,-14.54,-1.02
22.5,-5.42,-0.19,2.88,88.01,-14.54,-1.02
22.65,-9.67,0.12,2.88,90.72,-14.54,-1.02
22.8,-9.67,-5.69,2.88,59.54,-14.54,-1.02
22.95,-9.67,-6.43,2.88,56.4,-14.54,-1.02
23.1,-7.89,-5.56,2.88,54.86,-14.54,-1.02
23.25,-6.11,0.64,2.88,95.95,-14.54,-1.02
23.4,-5.32,-0.86,2.88,80.86,-14.54,-1.02
23.55,-5.41,2.76,2.88,117.04,-14.54,-1.02
23.7,-6.43,2.76,2.88,113.25,-14.54,-1.02
23.85,-6.86,6.1,0.48,131.68,-13.7,-0.17
24.0,-2.76,0.0,0.44,90.0,-12.95,-0.16
24.15,-7.52,-0.0,1.44,90.0,-14.54,-0.51
24.3,-6.91,5.24,0.19,127.19,-12.38,-0.07
24.45,-6.78,5.24,0.24,127.7,-13.74,-0.08
24.6,-6.58,5.25,0.12,128.62,-10.68,-0.04
24.75,-6.78,4.68,1.68,124.64,-14.54,-0.59
24.9,-6.71,-0.01,0.24,89.95,-13.79,-0.08
25.05,-6.91,-4.29,1.68,58.14,-14.54,-0.59
25.2,-11.05,0.0,1.54,90.0,-1.54,-0.54
25.35,-11.05,-0.0,0.1,90.0,-2.56,-0.03
