Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
15.75,-6.21,6.76,0.12,137.42,-6.22,-0.04
15.9,-5.68,8.09,0.01,144.93,-7.63,-0.0
16.05,-3.84,0.54,-0.18,98.05,3.22,0.06
16.2,-2.76,3.53,-0.16,141.91,3.66,0.06
16.35,-1.05,1.2,-0.16,138.62,2.44,0.06
16.5,-1.36,2.28,-0.19,149.24,1.85,0.07
16.65,-2.21,0.83,-0.2,110.6,7.03,0.07
16.8,-3.49,-0.31,-0.2,85.01,8.95,0.07
16.95,-6.25,-1.33,-0.16,77.98,6.49,0.06
17.1,-12.21,-1.3,-0.09,83.91,3.17,0.03
17.25,-9.04,-2.12,-0.1,76.8,-0.24,0.04
17.4,-13.39,0.6,-0.06,92.56,1.27,0.02
17.55,-14.37,-0.44,0.01,88.24,5.16,-0.0
17.7,-15.18,0.33,0.03,91.23,5.33,-0.01
17.85,-16.25,0.64,0.35,92.26,4.43,-0.13
18.0,-16.27,1.05,0.39,93.69,3.94,-0.14
18.15,-15.94,5.07,0.37,107.63,4.37,-0.13
18.3,-15.07,9.63,0.41,122.58,4.8,-0.15
18.45,-14.04,9.32,0.47,123.57,8.48,-0.17
18.6,-10.27,8.68,0.47,130.18,8.66,-0.17
18.75,-7.91,7.79,0.45,134.56,5.26,-0.16
18.9,-4.01,7.1,0.59,150.58,-2.07,-0.21
19.05,-3.19,3.51,0.46,137.76,-1.67,-0.16
19.2,-4.22,0.68,0.2,99.11,1.18,-0.07
19.35,-4.25,0.22,0.36,92.97,4.91,-0.13
19.5,-3.58,0.27,0.44,94.29,4.39,-0.16
19.65,-1.09,0.21,0.4,100.78,-1.59,-0.14
19.8,-0.28,0.17,0.42,120.85,-4.85,-0.15
19.95,1.28,0.26,0.27,258.58,-4.15,-0.1
20.1,3.23,-0.78,0.18,283.54,-1.7,-0.06
20.25,4.01,-1.19,0.16,286.45,0.38,-0.06
20.4,4.48,-0.6,0.24,277.64,11.03,-0.08
20.55,-0.22,3.42,0.24,176.35,11.08,-0.09
20.7,-4.49,3.65,0.24,129.08,-3.48,-0.09
20.85,-4.01,1.53,0.23,110.93,14.33,-0.08
21.0,-4.65,6.36,0.23,143.83,-5.0,-0.08
21.15,-4.08,6.36,0.35,147.33,-4.27,-0.12
21.3,-1.75,4.02,0.45,156.46,-7.36,-0.16
21.45,-1.29,3.99,0.31,162.05,-6.48,-0.11
21.6,1.01,3.44,0.19,196.44,-8.38,-0.07
21.75,3.4,8.04,0.1,202.92,-7.92,-0.03
21.9,5.39,7.7,-0.0,214.98,-7.76,0.0
22.05,7.82,3.95,0.03,243.22,-7.12,-0.01
22.2,8.37,1.22,0.1,261.71,-7.77,-0.04
22.35,10.36,1.25,0.06,263.15,-8.26,-0.02
22.5,10.36,0.69,0.06,266.19,-9.14,-0.02
22.65,10.36,0.69,0.72,266.19,-13.2,-0.25
22.8,6.22,0.69,0.48,263.66,-13.6,-0.17
22.95,6.22,4.84,0.48,232.13,-13.57,-0.17
23.1,6.22,0.69,0.48,263.66,-12.72,-0.17
23.25,6.22,4.69,0.34,232.97,-10.55,-0.12
23.4,7.68,-1.2,-0.12,278.88,-10.53,0.04
23.55,8.98,-1.23,-0.08,277.81,-9.02,0.03
23.7,8.98,-1.19,0.14,277.55,-8.81,-0.05
23.85,1.38,-1.04,0.16,306.89,-8.81,-0.06
24.0,-2.76,-0.81,-0.05,73.58,-12.35,0.02
24.15,-2.76,-0.82,-0.05,73.39,-12.25,0.02
24.3,1.38,-0.98,0.09,305.33,-6.44,-0.03
24.45,1.38,-0.93,0.06,303.91,-5.94,-0.02
24.6,1.38,-3.28,0.05,337.14,-5.59,-0.02
24.75,5.64,-1.92,0.01,288.77,-9.43,-0.0
24.9,5.64,-1.47,-0.09,284.6,-8.93,0.03
25.05,5.53,2.98,-0.24,241.67,-13.02,0.08
25.2,-7.4,2.85,1.2,111.03,-14.54,-0.42
25.35,-5.67,3.45,1.2,121.35,-14.54,-0.42
