Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
13.2,-1.76,2.88,0.3,148.61,-6.68,-0.11
13.35,-3.9,1.35,0.01,109.06,-7.08,-0.0
13.5,-3.07,0.53,-0.2,99.73,-5.64,0.07
13.65,-4.64,0.15,-0.25,91.89,-4.77,0.09
13.8,-8.81,-1.0,-0.34,83.52,-2.87,0.12
13.95,-5.4,-0.96,-0.31,79.9,-1.88,0.11
14.1,-6.22,-0.34,-0.3,86.91,-1.98,0.1
14.25,-6.24,-0.83,-0.24,82.44,-7.1,0.08
14.4,-5.99,-1.77,0.96,73.54,-13.28,-0.34
14.55,-9.14,6.87,0.31,126.9,-7.03,-0.11
14.7,-6.45,6.64,0.28,135.81,-2.1,-0.1
14.85,-4.36,7.57,0.05,150.09,-1.4,-0.02
15.0,-4.73,-1.72,0.04,70.05,-0.91,-0.01
15.15,-7.07,-1.29,-0.18,79.67,1.86,0.06
15.3,-8.09,-0.26,-0.14,88.17,1.4,0.05
15.45,-7.59,-0.7,-0.0,84.73,-3.52,0.0
15.6,-8.24,2.96,0.03,109.76,-6.54,-0.01
15.75,-8.51,3.5,-0.08,112.36,-6.5,0.03
15.9,-8.93,5.39,-0.1,121.11,-5.97,0.03
16.05,-7.6,0.56,-0.18,94.21,-0.42,0.06
16.2,-2.99,0.3,-0.23,95.76,-1.62,0.08
16.35,-2.15,0.7,-0.22,107.95,1.39,0.08
16.5,-1.61,1.76,-0.21,137.43,-0.24,0.07
16.65,-1.96,1.66,-0.19,130.27,2.63,0.07
16.8,-3.57,1.5,-0.19,112.87,-0.27,0.07
16.95,-4.58,-0.6,-0.15,82.55,-0.06,0.05
17.1,-5.91,-2.16,-0.09,69.94,0.29,0.03
17.25,-7.65,-2.44,0.07,72.28,2.72,-0.02
17.4,-11.15,-0.34,0.17,88.24,2.03,-0.06
17.55,-6.53,-0.28,0.36,87.58,1.1,-0.13
17.7,-6.14,0.07,0.42,90.66,1.25,-0.15
17.85,-9.94,-0.72,0.4,85.84,2.84,-0.14
18.0,-8.28,0.35,0.37,92.44,3.33,-0.13
18.15,-8.12,0.18,0.33,91.3,3.55,-0.12
18.3,-3.45,3.72,0.33,137.16,5.51,-0.12
18.45,-2.92,6.06,0.31,154.23,4.76,-0.11
18.6,-1.61,6.01,0.35,165.0,1.73,-0.12
18.75,-1.45,6.51,0.03,167.48,-3.36,-0.01
18.9,-0.94,4.8,-0.05,168.87,-4.61,0.02
19.05,-4.68,2.43,-0.17,117.41,-3.38,0.06
19.2,-4.06,1.49,-0.23,110.2,2.66,0.08
19.35,-3.1,0.54,-0.17,99.97,4.15,0.06
19.5,-3.59,-0.03,-0.12,89.59,2.42,0.04
19.65,-3.57,0.22,-0.09,93.5,-3.31,0.03
19.8,-0.36,0.17,-0.11,115.74,6.59,0.04
19.95,0.19,0.58,-0.08,198.16,-2.31,0.03
20.1,1.21,2.26,0.37,208.15,3.97,-0.13
20.25,3.07,3.52,0.38,221.11,3.63,-0.13
20.4,3.42,4.18,0.0,219.25,-3.59,-0.0
20.55,-2.89,5.16,0.0,150.76,-5.94,-0.0
20.7,-3.58,1.77,0.59,116.37,-8.55,-0.21
20.85,-3.19,1.22,0.58,111.01,-7.09,-0.21
21.0,-2.87,-0.91,0.26,72.35,-2.34,-0.09
21.15,-2.74,-0.39,0.29,81.86,-2.61,-0.1
21.3,-1.56,2.11,0.36,143.43,1.26,-0.13
21.45,-2.26,2.12,0.58,133.26,-6.57,-0.2
21.6,5.53,-2.72,0.47,296.18,2.27,-0.17
21.75,5.53,-2.89,0.53,297.57,0.96,-0.19
21.9,3.44,-1.51,0.53,293.62,1.11,-0.19
22.05,1.36,1.38,0.47,224.62,18.04,-0.17
22.2,1.06,2.62,0.3,202.09,15.92,-0.11
22.35,-0.31,-2.16,0.3,8.09,16.76,-0.1
22.5,0.31,-0.35,0.25,318.83,-7.39,-0.09
22.65,-3.4,1.56,0.19,114.68,-8.49,-0.07
22.8,-2.85,-1.75,0.28,58.42,-9.98,-0.1
22.95,-3.31,4.95,-0.29,146.23,-12.28,0.1
23.1,5.53,2.78,-0.3,243.3,-11.67,0.11
23.25,1.91,-1.55,-0.25,308.95,-10.17,0.09
23.4,1.91,-1.36,-0.16,305.37,-8.77,0.06
23.55,2.41,-1.38,-0.06,299.86,-6.94,0.02
23.7,2.46,-0.06,-0.17,271.47,-6.54,0.06
23.85,6.7,-1.47,-0.18,282.38,-6.87,0.06
24.0,6.75,2.2,-0.25,251.93,-8.15,0.09
24.15,6.91,-4.62,-0.23,303.8,-8.53,0.08
24.3,6.91,0.37,-0.21,266.89,-8.54,0.07
24.45,5.53,0.62,0.11,263.65,-10.8,-0.04
24.6,6.91,0.8,0.19,263.4,-11.48,-0.07
24.75,1.35,0.8,-0.05,239.4,-12.43,0.02
24.9,5.41,0.87,-0.05,260.88,-12.44,0.02
25.05,14.24,0.55,1.44,267.77,-14.54,-0.51
25.2,14.32,-3.45,1.44,283.56,-14.54,-0.51
25.35,5.53,-3.45,1.47,302.01,-13.96,-0.52
