Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
9.6,-3.75,2.7,0.25,125.8,0.37,-0.09
9.75,-3.42,2.93,0.06,130.6,-3.54,-0.02
9.9,-3.19,1.86,0.11,120.2,-3.91,-0.04
10.05,-1.58,1.29,0.01,129.25,5.49,-0.0
10.2,-3.35,1.76,0.06,117.75,8.68,-0.02
10.35,-3.19,1.74,0.14,118.62,19.53,-0.05
10.5,-4.9,3.08,0.22,122.17,7.11,-0.08
10.65,-5.3,3.67,0.12,124.67,-0.29,-0.04
10.8,-4.86,4.03,-0.03,129.64,-0.99,0.01
10.95,-3.36,4.63,0.02,144.05,-4.37,-0.01
11.1,-3.34,4.94,0.1,145.93,-8.98,-0.04
11.25,-4.12,4.51,0.2,137.6,-7.45,-0.07
11.4,-4.36,4.0,0.24,132.56,-8.77,-0.09
11.55,-2.98,1.6,0.45,118.19,-7.28,-0.16
11.7,-3.23,2.47,0.33,127.44,-8.74,-0.12
11.85,-3.5,2.47,-1.01,125.17,-6.46,0.36
12.0,-3.83,3.42,-0.9,131.71,-7.58,0.32
12.15,-4.39,4.22,-1.07,133.9,-7.75,0.38
12.3,-4.83,5.29,-0.24,137.57,-5.32,0.08
12.45,-5.29,-1.53,-0.25,73.83,-5.36,0.09
12.6,-5.29,2.86,0.11,118.44,-7.6,-0.04
12.75,-5.36,2.68,0.11,116.56,-6.95,-0.04
12.9,-1.12,-0.21,0.04,79.54,2.85,-0.01
13.05,-1.9,-0.24,0.03,82.64,2.97,-0.01
13.2,-6.09,1.83,0.11,106.74,-9.07,-0.04
13.35,-6.91,2.82,-0.14,112.24,3.92,0.05
13.5,-6.92,3.31,-0.05,115.58,9.93,0.02
13.65,-6.33,4.61,-0.14,126.06,10.07,0.05
13.8,-5.54,8.68,-0.04,147.47,-12.62,0.02
13.95,-6.4,3.86,0.11,121.08,-8.12,-0.04
14.1,-6.54,8.69,0.29,143.02,4.4,-0.1
14.25,-6.12,8.45,0.2,144.11,3.97,-0.07
14.4,-5.63,8.35,0.24,146.0,-10.2,-0.08
14.55,-4.97,8.01,0.2,148.22,-8.77,-0.07
14.7,-4.57,-1.64,0.09,70.22,-7.9,-0.03
14.85,-4.48,-1.97,0.3,66.24,-2.43,-0.1
15.0,-5.59,-1.8,0.35,72.2,-1.8,-0.12
15.15,-7.68,8.47,0.38,137.79,-0.56,-0.14
15.3,-8.52,8.64,0.42,135.39,-0.37,-0.15
15.45,-8.96,9.05,0.41,135.29,-1.04,-0.15
15.6,-9.51,2.72,0.41,105.96,-3.75,-0.14
15.75,-9.55,3.09,0.57,107.93,-5.81,-0.2
15.9,-10.11,4.27,0.58,112.91,-4.98,-0.2
16.05,-9.67,2.14,0.51,102.45,4.05,-0.18
16.2,-3.95,2.85,0.48,125.78,7.1,-0.17
16.35,-2.21,1.87,0.4,130.14,5.98,-0.14
16.5,-1.95,1.91,0.37,134.42,5.24,-0.13
16.65,-2.82,0.41,0.35,98.34,4.87,-0.12
16.8,-2.38,0.76,0.36,107.65,5.16,-0.13
16.95,-3.5,-0.33,0.37,84.55,4.0,-0.13
17.1,-5.28,-2.05,0.27,68.75,2.73,-0.1
17.25,-5.74,-3.72,0.24,57.05,3.43,-0.08
17.4,-8.03,-3.91,0.28,64.06,9.37,-0.1
17.55,-9.06,-3.17,0.23,70.7,11.63,-0.08
17.7,-5.76,-2.14,0.23,69.63,11.13,-0.08
17.85,-7.56,-2.44,0.23,72.1,10.74,-0.08
18.0,-8.95,0.3,0.24,91.94,7.3,-0.09
18.15,-8.7,1.49,0.22,99.72,6.59,-0.08
18.3,-14.81,3.77,0.13,104.26,6.47,-0.05
18.45,-14.35,4.93,0.1,108.96,7.06,-0.03
18.6,-12.8,5.57,-0.23,113.5,-1.48,0.08
18.75,-11.45,5.64,0.03,116.24,-8.25,-0.01
18.9,-9.75,6.61,0.05,124.14,-9.21,-0.02
19.05,-5.08,1.37,0.19,105.11,-7.66,-0.07
19.2,-2.69,-0.38,0.12,82.03,-7.95,-0.04
19.35,-2.12,-0.89,0.09,67.28,-5.67,-0.03
19.5,-2.68,-0.94,0.1,70.63,-4.8,-0.04
19.65,-2.69,-0.47,0.05,80.05,-4.32,-0.02
19.8,-3.41,0.13,-0.17,92.14,-6.74,0.06
19.95,-2.76,0.53,-0.25,100.91,-5.58,0.09
20.1,-2.03,1.66,-0.32,129.25,4.74,0.11
20.25,-0.86,2.88,-0.33,163.34,4.45,0.12
20.4,0.66,3.81,-0.35,189.9,-10.81,0.13
20.55,-1.56,6.42,0.16,166.35,-12.69,-0.06
20.7,-2.38,6.91,0.44,161.02,-12.79,-0.16
20.85,-6.01,6.91,0.42,138.96,-11.64,-0.15
21.0,-0.76,0.56,0.42,126.32,-11.78,-0.15
21.15,-0.59,1.08,0.06,151.34,-10.07,-0.02
21.3,-0.81,2.17,0.19,159.62,-12.02,-0.07
21.45,0.51,2.93,0.09,189.9,-8.66,-0.03
21.6,0.16,0.44,0.07,199.69,-2.98,-0.03
21.75,-2.99,0.7,0.03,103.15,-2.88,-0.01
21.9,-3.09,6.7,-0.14,155.22,-4.0,0.05
22.05,0.69,9.68,-0.11,184.07,-6.11,0.04
22.2,0.3,9.7,-0.2,181.78,-6.14,0.07
22.35,-3.28,4.9,-0.24,146.18,-8.6,0.08
22.5,-3.52,4.51,-0.4,142.04,-8.48,0.14
22.65,-5.26,2.32,-0.43,113.76,-11.46,0.15
22.8,-7.88,0.94,-0.39,96.79,-10.3,0.14
22.95,-6.22,4.14,-0.58,123.69,2.08,0.2
23.1,-6.41,-2.65,-0.62,67.52,-10.49,0.22
23.25,-0.69,-3.45,-0.72,11.31,-12.97,0.25
23.4,-4.84,-6.65,0.72,36.01,-14.54,-0.25
23.55,-0.69,-6.46,0.72,6.1,-14.54,-0.25
23.7,-0.79,-5.66,0.72,7.92,-14.54,-0.25
23.85,-0.79,-5.53,0.79,8.13,-13.85,-0.28
24.0,-0.56,3.45,-0.74,170.84,-10.34,0.26
24.15,-0.57,7.04,-0.78,175.38,-11.13,0.28
24.3,-0.99,1.33,-0.72,143.2,-13.65,0.25
24.45,-0.91,3.22,-0.72,164.3,-13.6,0.25
24.6,-0.26,-2.17,-0.52,6.72,-12.53,0.19
24.75,-0.37,-3.39,-0.27,6.3,-13.2,0.1
24.9,-2.79,-3.39,-0.24,39.44,-13.72,0.08
25.05,-7.76,1.38,-1.2,100.09,-13.72,0.42
25.2,-11.9,1.38,-0.24,96.62,-13.8,0.08
25.35,-7.6,0.6,0.24,94.48,-14.54,-0.08
