Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
9.0,-5.95,0.78,0.56,97.43,17.15,-0.2
9.15,-6.53,0.64,0.6,95.64,19.53,-0.21
9.3,-6.26,1.24,0.59,101.24,14.8,-0.21
9.45,-6.6,1.22,0.65,100.49,13.78,-0.23
9.6,-5.6,0.75,0.66,97.66,11.56,-0.23
9.75,-6.13,0.64,0.66,96.01,12.3,-0.23
9.9,-5.58,0.22,0.6,92.28,11.95,-0.21
10.05,-3.13,0.06,0.64,91.08,12.78,-0.23
10.2,-3.03,0.16,0.69,93.1,13.76,-0.24
10.35,-2.03,-0.11,0.63,86.82,11.51,-0.22
10.5,-2.48,0.25,0.58,95.8,8.82,-0.21
10.65,-1.87,-0.09,0.48,87.24,4.42,-0.17
10.8,-4.22,0.3,0.45,94.05,-2.21,-0.16
10.95,-1.98,1.77,0.3,131.77,-3.32,-0.11
11.1,-1.3,2.6,0.4,153.42,-4.79,-0.14
11.25,-1.62,2.72,0.6,149.25,-2.38,-0.21
11.4,-2.36,3.59,0.51,146.7,-3.08,-0.18
11.55,-6.07,3.43,0.68,119.45,-10.57,-0.24
11.7,-4.77,0.72,0.37,98.58,-11.4,-0.13
11.85,0.35,-0.76,0.18,335.24,-3.69,-0.06
12.0,0.36,-4.67,0.19,355.6,-3.62,-0.07
12.15,-7.08,-2.48,0.22,70.69,3.38,-0.08
12.3,-5.75,-2.07,0.2,70.19,-8.12,-0.07
12.45,-6.25,0.81,0.14,97.34,-7.4,-0.05
12.6,-5.31,3.84,0.18,125.89,-2.69,-0.06
12.75,-4.7,-0.61,0.07,82.64,-0.68,-0.02
12.9,-2.12,-0.94,-0.08,66.06,1.3,0.03
13.05,-2.28,-1.07,-0.12,64.87,0.31,0.04
13.2,-3.28,-2.17,-0.2,56.59,-7.31,0.07
13.35,-5.47,-2.61,-1.68,64.46,-13.3,0.59
13.5,-5.69,-2.86,-0.76,63.32,-12.93,0.27
13.65,-5.38,-3.62,0.24,56.1,-13.25,-0.08
13.8,-4.82,-3.48,0.25,54.19,-10.87,-0.09
13.95,-5.53,1.5,0.24,105.22,-12.74,-0.08
14.1,-6.07,1.11,1.68,100.35,-14.54,-0.59
14.25,-6.95,0.71,0.24,95.85,-13.99,-0.08
14.4,-7.81,0.71,0.17,95.22,-8.36,-0.06
14.55,-7.68,-3.01,0.16,68.6,-5.34,-0.06
14.7,-7.01,-2.8,0.11,68.25,-3.36,-0.04
14.85,-1.76,-2.63,0.15,33.81,-2.41,-0.05
15.0,-3.17,-0.08,0.2,88.57,-3.01,-0.07
15.15,-6.55,2.61,0.34,111.75,-9.03,-0.12
15.3,-3.35,5.53,0.24,148.78,-13.17,-0.08
15.45,-3.36,4.25,0.43,141.62,-12.1,-0.15
15.6,-10.51,4.84,0.27,114.7,-8.47,-0.1
15.75,-4.9,5.94,0.27,140.49,-8.53,-0.1
15.9,-5.13,5.71,0.36,138.03,-9.24,-0.13
16.05,-3.36,5.46,0.48,148.38,-3.97,-0.17
16.2,-2.52,4.88,0.4,152.72,0.43,-0.14
16.35,0.46,4.8,0.26,185.49,11.11,-0.09
16.5,0.43,4.62,0.28,185.35,11.82,-0.1
16.65,-1.92,1.23,0.27,122.67,9.44,-0.1
16.8,-2.75,0.77,0.13,105.62,7.4,-0.05
16.95,-6.78,-1.22,0.08,79.83,2.32,-0.03
17.1,-10.55,-1.48,-0.13,82.04,5.52,0.05
17.25,-13.61,-1.07,0.06,85.49,-0.2,-0.02
17.4,-13.51,3.34,-0.12,103.9,0.53,0.04
17.55,-13.35,4.25,-0.04,107.66,-1.9,0.01
17.7,-11.45,3.87,0.05,108.66,1.51,-0.02
17.85,-12.42,4.01,0.08,107.9,4.21,-0.03
18.0,-12.32,3.75,-0.05,106.91,7.12,0.02
18.15,-8.39,7.75,-0.12,132.73,6.64,0.04
18.3,-9.25,9.76,-0.19,136.52,0.64,0.07
18.45,-8.49,10.04,-0.13,139.76,-3.39,0.05
18.6,-5.88,9.87,-0.13,149.21,-3.38,0.05
18.75,-1.11,7.26,-0.1,171.32,-0.39,0.04
18.9,-0.84,6.32,-0.21,172.4,-2.21,0.07
19.05,-0.09,5.79,-0.12,179.11,8.02,0.04
19.2,-0.68,-0.71,-0.02,43.88,8.48,0.01
19.35,-0.71,-0.65,0.0,47.57,1.37,-0.0
19.5,-0.34,-1.43,0.03,13.29,1.11,-0.01
19.65,-2.97,-0.68,0.25,77.12,3.69,-0.09
19.8,-3.6,-0.79,0.2,77.69,1.42,-0.07
19.95,0.32,-0.61,0.28,332.6,2.08,-0.1
20.1,-0.7,-3.0,0.29,13.14,1.88,-0.1
20.25,0.16,-2.8,0.33,356.75,7.41,-0.12
20.4,-5.35,-1.71,0.32,72.33,7.19,-0.11
20.55,-5.67,-1.2,0.17,78.08,-6.88,-0.06
20.7,-6.06,-0.65,0.44,83.91,-12.76,-0.16
20.85,-3.45,-1.48,0.48,66.77,-13.78,-0.17
21.0,-3.34,-5.62,-0.24,30.75,-13.35,0.08
21.15,-3.34,-1.38,-0.24,67.55,-13.39,0.08
21.3,-3.45,3.45,-0.24,135.0,-13.26,0.08
21.45,-3.45,3.45,-0.29,135.0,-12.15,0.1
21.6,-3.45,2.2,-0.29,122.45,-12.19,0.1
21.75,-3.45,-5.62,-0.48,31.55,-11.53,0.17
21.9,-3.45,-6.22,0.24,29.05,-10.47,-0.09
22.05,5.3,5.14,0.2,225.88,-8.79,-0.07
22.2,1.47,-0.09,0.24,273.34,-10.07,-0.09
22.35,4.54,-0.74,0.24,279.26,-13.55,-0.08
22.5,4.16,-6.8,1.68,328.56,-14.54,-0.59
22.65,4.14,-7.35,-0.39,330.6,-5.81,0.14
22.8,2.89,-5.53,-0.39,332.36,-4.91,0.14
22.95,-7.6,-1.27,-0.45,80.54,-5.56,0.16
23.1,-4.24,-4.07,-0.53,46.16,-7.08,0.19
23.25,0.7,1.27,-0.52,208.86,-12.57,0.19
23.4,0.59,0.89,-0.52,213.42,-12.53,0.19
23.55,0.97,0.9,-0.36,227.3,-10.7,0.13
23.7,1.54,-7.76,-0.19,348.74,-8.86,0.07
23.85,0.31,-4.14,0.96,355.66,-14.54,-0.34
24.0,-0.0,-4.14,-0.26,0.0,-8.81,0.09
24.15,-0.56,-3.45,-0.13,9.14,-9.37,0.04
24.3,-0.56,-4.14,-0.14,7.67,-9.27,0.05
24.45,-6.47,4.27,-0.09,123.44,-9.73,0.03
24.6,-2.25,0.13,-0.16,93.19,3.08,0.06
24.75,-2.2,-4.01,-0.15,28.72,2.14,0.05
24.9,2.88,-4.14,0.19,325.21,-11.87,-0.07
25.05,3.45,-4.14,0.24,320.19,-13.26,-0.08
25.2,-0.69,-2.07,0.2,18.43,-12.81,-0.07
25.35,-0.69,-4.14,1.2,9.46,-14.54,-0.42
