ObsDateTime,Height,Windspeed,WindDirection,Temperature,Pressure,Humidity
03-07-2019 17:39:00,4983.2,11.73,262.31,0.9,561.4,64.2
03-07-2019 17:39:01,4988.4,11.8,261.59,0.8,561.1,64.4
03-07-2019 17:39:02,4993.6,11.85,261.17,0.8,560.7,63.9
03-07-2019 17:39:03,4998.8,11.85,261.2,0.8,560.4,63
03-07-2019 17:39:04,5004,11.78,261.39,0.8,560,61.8
03-07-2019 17:39:05,5009.1,11.73,261.34,0.8,559.6,61
03-07-2019 17:39:06,5014.3,11.74,261.08,0.8,559.3,60
03-07-2019 17:39:07,5019.5,11.77,260.85,0.8,558.9,59.6
03-07-2019 17:39:08,5024.7,11.81,260.65,0.8,558.6,65.8
03-07-2019 17:39:09,5029.8,11.86,260.38,0.8,558.2,63.5
03-07-2019 17:39:10,5035,11.88,260.05,0.8,557.8,62.5
03-07-2019 17:39:11,5040.2,11.83,259.8,0.8,557.5,61.5
03-07-2019 17:39:12,5045.4,11.79,259.75,0.8,557.1,62.5
03-07-2019 17:39:13,5050.6,11.81,259.68,0.7,556.8,62.1
03-07-2019 17:39:14,5055.8,11.87,259.5,0.7,556.4,62.6
03-07-2019 17:39:15,5061,11.96,259.4,0.6,556.1,62.9
03-07-2019 17:39:16,5066.2,11.98,259.31,0.6,555.7,62.8
03-07-2019 17:39:17,5071.4,11.98,258.98,0.5,555.3,61.4
03-07-2019 17:39:18,5076.6,12.03,258.63,0.5,555,60.2
03-07-2019 17:39:19,5081.8,12.05,258.5,0.5,554.6,59.9
03-07-2019 17:39:20,5086.9,12.02,258.6,0.4,554.3,60.1
03-07-2019 17:39:21,5092,12,258.25,0.4,553.9,59.1
03-07-2019 17:39:22,5097,12.03,257.38,0.4,553.6,58
03-07-2019 17:39:23,5102.1,12.1,256.88,0.4,553.2,58.5
03-07-2019 17:39:24,5107.1,12.17,256.73,0.3,552.9,58.6
03-07-2019 17:39:25,5112.1,12.26,256.55,0.2,552.5,57.6
03-07-2019 17:39:26,5117.2,12.34,256.46,0.2,552.2,57.5
03-07-2019 17:39:27,5122.2,12.4,256.26,0.2,551.8,57.2
03-07-2019 17:39:28,5127.3,12.44,255.93,0.2,551.5,57.2
03-07-2019 17:39:29,5132.4,12.45,255.58,0.1,551.1,56.2
03-07-2019 17:39:30,5137.5,12.43,255.57,0,550.8,55.9
03-07-2019 17:39:31,5142.6,12.48,255.93,0,550.4,55.9
03-07-2019 17:39:32,5147.6,12.56,256.18,0,550.1,55.9
03-07-2019 17:39:33,5152.7,12.57,256.25,-0.1,549.7,52.7
03-07-2019 17:39:34,5157.7,12.55,256.17,-0.1,549.4,51.2
03-07-2019 17:39:35,5162.8,12.56,256.15,-0.1,549,50.2
03-07-2019 17:39:36,5167.8,12.64,256.3,-0.1,548.7,50.1
03-07-2019 17:39:37,5172.9,12.73,256.55,-0.2,548.3,52.2
03-07-2019 17:39:38,5177.9,12.82,256.86,-0.2,548,56.6
03-07-2019 17:39:39,5182.9,12.93,257.1,-0.2,547.6,54.1
03-07-2019 17:39:40,5188,13.04,257.18,-0.2,547.3,53.1
03-07-2019 17:39:41,5193,13.15,257.03,-0.3,546.9,53.6
03-07-2019 17:39:42,5198.1,13.23,256.8,-0.3,546.6,52.7
03-07-2019 17:39:43,5203.1,13.27,256.52,-0.4,546.2,53.4
03-07-2019 17:39:44,5208.2,13.26,256.23,-0.4,545.9,52.4
03-07-2019 17:39:45,5213.3,13.25,256.11,-0.4,545.5,55.5
03-07-2019 17:39:46,5218.4,13.21,256.41,-0.5,545.2,54.3
03-07-2019 17:39:47,5223.5,13.19,256.93,-0.5,544.8,52.5
03-07-2019 17:39:48,5228.5,13.21,257.11,-0.5,544.5,52
03-07-2019 17:39:49,5233.5,13.19,256.98,-0.5,544.2,49.6
03-07-2019 17:39:50,5238.5,13.15,256.92,-0.5,543.8,48.9
03-07-2019 17:39:51,5243.5,13.17,256.77,-0.5,543.5,48.2
03-07-2019 17:39:52,5248.4,13.26,256.78,-0.5,543.2,47.7
03-07-2019 17:39:53,5253.4,13.33,257.19,-0.5,542.8,47.8
03-07-2019 17:39:54,5258.3,13.35,257.88,-0.6,542.5,48.2
03-07-2019 17:39:55,5263.2,13.4,258.43,-0.6,542.2,49
03-07-2019 17:39:56,5268.1,13.49,258.55,-0.6,541.8,48.9
03-07-2019 17:39:57,5272.9,13.54,258.38,NaN,541.5,NaN
03-07-2019 17:39:59,5277.7,13.56,258.36,-0.7,541.2,47.3
03-07-2019 17:40:00,5282.5,13.59,258.6,-0.7,540.8,47.1
03-07-2019 17:40:01,5287.3,13.67,258.68,-0.6,540.5,48
03-07-2019 17:40:02,5292.1,13.74,258.79,-0.6,540.2,49.4
03-07-2019 17:40:03,5296.8,13.71,259.14,-0.6,539.9,50.8
03-07-2019 17:40:04,5301.5,13.64,259.37,-0.6,539.6,51.7
03-07-2019 17:40:05,5306.2,13.59,259.54,-0.5,539.3,53.7
03-07-2019 17:40:06,5310.9,13.57,259.33,-0.6,538.9,54.3
03-07-2019 17:40:07,5315.6,13.55,259.28,-0.6,538.6,54.5
03-07-2019 17:40:08,5320.3,13.53,259.45,-0.6,538.3,55
03-07-2019 17:40:09,5324.9,13.53,259.44,-0.7,538,55.4
03-07-2019 17:40:10,5329.5,13.55,259.34,-0.7,537.7,55.4
03-07-2019 17:40:11,5334.1,13.51,259.71,-0.7,537.4,55.6
03-07-2019 17:40:12,5338.6,13.45,260.39,-0.8,537.1,55.9
03-07-2019 17:40:13,5343.1,13.42,261.01,-0.8,536.8,56.2
03-07-2019 17:40:14,5347.6,13.41,261.19,NaN,536.5,NaN
03-07-2019 17:40:16,5352.1,13.37,261.39,-0.9,536.2,57
03-07-2019 17:40:17,5356.5,13.33,261.73,-1,535.9,57
03-07-2019 17:40:18,5361,13.36,262.06,-1,535.6,57.4
03-07-2019 17:40:19,5365.4,13.43,262.24,-1,535.3,57.9
03-07-2019 17:40:20,5369.9,13.45,262.56,-1,535,59.4
03-07-2019 17:40:21,5374.3,13.4,262.98,-1.1,534.7,61
03-07-2019 17:40:22,5378.7,13.4,263.35,-1.1,534.4,64.1
03-07-2019 17:40:23,5383.2,13.45,263.58,-1.1,534.1,69.1
03-07-2019 17:40:24,5387.6,13.45,264.15,-1.1,533.8,73.1
03-07-2019 17:40:25,5392,13.42,264.81,-0.9,533.5,75.2
03-07-2019 17:40:26,5396.5,13.43,265.04,-1,533.2,75.8
03-07-2019 17:40:27,5400.9,13.41,265.15,-1,532.9,76
03-07-2019 17:40:28,5405.4,13.34,265.55,-1.1,532.6,75.6
03-07-2019 17:40:29,5409.8,13.32,265.84,-1.1,532.3,75.2
03-07-2019 17:40:30,5414.2,13.33,266.06,-1.1,532.1,74.6
03-07-2019 17:40:31,5418.6,13.24,266.41,-1.1,531.8,NaN
03-07-2019 17:40:32,5422.9,13.11,266.88,-1.1,531.5,71.9
03-07-2019 17:40:33,5427.3,13.1,267.22,-1,531.2,69.7
03-07-2019 17:40:34,5431.6,13.12,267.46,-1.1,530.9,69
03-07-2019 17:40:35,5435.9,13.02,267.73,NaN,530.6,NaN
03-07-2019 17:40:37,5440.2,12.93,267.82,-1.1,530.3,68.4
03-07-2019 17:40:38,5444.5,12.98,267.69,-1.1,530,67.5
03-07-2019 17:40:39,5448.7,13.07,267.6,-1,529.7,64.5
03-07-2019 17:40:40,5452.9,12.98,267.67,-0.9,529.5,61.9
03-07-2019 17:40:41,5457.1,12.83,268.01,-0.9,529.2,62.3
03-07-2019 17:40:42,5461.2,12.75,268.39,-0.9,528.9,63.4
03-07-2019 17:40:43,5465.4,12.71,268.88,-0.9,528.6,63.4
03-07-2019 17:40:44,5469.5,12.61,269.33,-0.8,528.4,60.4
03-07-2019 17:40:45,5473.7,12.54,269.69,-0.8,528.1,58.4
03-07-2019 17:40:46,5477.8,12.55,269.92,-0.8,527.8,56
03-07-2019 17:40:47,5481.9,12.55,270.28,-0.7,527.5,55.1
03-07-2019 17:40:48,5486,12.48,270.8,-0.7,527.3,54.6
03-07-2019 17:40:49,5490.1,12.45,271.17,-0.8,527,54.5
03-07-2019 17:40:50,5494.1,12.5,271.05,-0.8,526.7,54
03-07-2019 17:40:51,5498.3,12.51,270.77,-0.8,526.4,52.9
03-07-2019 17:40:52,5502.5,12.42,270.91,-0.8,526.2,53
03-07-2019 17:40:53,5506.8,12.45,270.91,-0.8,525.9,49.4
03-07-2019 17:40:54,5511.1,12.59,270.86,-0.7,525.6,48.7
03-07-2019 17:40:55,5515.4,12.68,271.11,-0.6,525.3,42.5
03-07-2019 17:40:56,5519.6,12.64,271.52,-0.4,525.1,36.1
03-07-2019 17:40:57,5523.9,12.58,271.59,-0.4,524.8,34.6
03-07-2019 17:40:58,5528.2,12.52,271.33,-0.4,524.5,34.2
03-07-2019 17:40:59,5532.6,12.48,271.24,-0.5,524.2,33.7
03-07-2019 17:41:00,5536.9,12.48,271.42,-0.5,523.9,33.9
03-07-2019 17:41:01,5541.2,12.49,271.69,-0.5,523.6,34.6
03-07-2019 17:41:02,5545.5,12.49,271.93,-0.5,523.3,33.8
03-07-2019 17:41:03,5549.9,12.43,271.85,-0.4,523,32.2
03-07-2019 17:41:04,5554.2,12.35,271.69,-0.4,522.8,32.6
03-07-2019 17:41:05,5558.5,12.29,271.59,-0.4,522.5,32.8
03-07-2019 17:41:06,5562.9,12.29,271.79,-0.4,522.2,33
03-07-2019 17:41:07,5567.2,12.28,272.26,-0.4,521.9,33.3
03-07-2019 17:41:08,5571.5,12.26,272.51,-0.4,521.6,33.9
03-07-2019 17:41:09,5575.8,12.25,272.73,-0.4,521.3,34.5
03-07-2019 17:41:10,5580.2,12.25,272.72,-0.4,521,34.8
03-07-2019 17:41:11,5584.6,12.22,272.61,-0.5,520.8,35.1
03-07-2019 17:41:12,5589,12.21,272.38,-0.5,520.5,35.7
03-07-2019 17:41:13,5593.5,12.21,272.29,-0.5,520.2,36.5
03-07-2019 17:41:14,5597.9,12.2,272.25,-0.5,519.9,37
03-07-2019 17:41:15,5602.4,12.16,272.18,-0.5,519.6,37.9
03-07-2019 17:41:16,5606.9,12.1,272.05,-0.6,519.3,38.3
03-07-2019 17:41:17,5611.4,12.04,272.28,-0.6,519,37.7
03-07-2019 17:41:18,5615.9,12,272.48,-0.6,518.7,36.7
03-07-2019 17:41:19,5620.4,11.97,272.44,-0.6,518.4,36
03-07-2019 17:41:20,5625,11.92,272.29,-0.6,518.1,35.1
03-07-2019 17:41:21,5629.5,11.87,272.21,NaN,517.9,NaN
03-07-2019 17:41:23,5634,11.84,272.07,-0.6,517.6,35.3
03-07-2019 17:41:24,5638.5,11.83,271.97,-0.6,517.3,34.9
03-07-2019 17:41:25,5643.1,11.82,271.78,-0.6,517,34.8
03-07-2019 17:41:26,5647.7,11.81,271.72,-0.6,516.7,34.7
03-07-2019 17:41:27,5652.3,11.73,271.62,-0.6,516.4,36.8
03-07-2019 17:41:28,5656.9,11.64,271.63,-0.6,516.1,37.3
03-07-2019 17:41:29,5661.6,11.57,271.49,-0.6,515.8,38.2
03-07-2019 17:41:30,5666.3,11.52,271.06,-0.6,515.5,38.3
03-07-2019 17:41:31,5671,11.49,270.81,-0.6,515.2,38.3
03-07-2019 17:41:32,5675.7,11.38,271,-0.6,514.9,38.4
03-07-2019 17:41:33,5680.5,11.29,271.44,-0.7,514.6,38.4
03-07-2019 17:41:34,5685.3,11.31,271.66,-0.7,514.3,38.3
03-07-2019 17:41:35,5690,11.38,271.64,-0.7,513.9,38.1
03-07-2019 17:41:36,5694.8,11.38,271.43,-0.7,513.6,37.2
03-07-2019 17:41:37,5699.6,11.29,271.08,-0.7,513.3,36.5
03-07-2019 17:41:38,5704.5,11.25,270.71,-0.7,513,36.8
03-07-2019 17:41:39,5709.4,11.26,270.47,-0.7,512.7,37.4
03-07-2019 17:41:40,5714.3,11.26,270.23,-0.7,512.4,38.3
03-07-2019 17:41:41,5719.3,11.25,269.93,NaN,512.1,NaN
03-07-2019 17:41:43,5724.3,11.32,269.77,-0.8,511.7,37.8
03-07-2019 17:41:44,5729.3,11.4,269.92,-0.8,511.4,37.8
03-07-2019 17:41:45,5734.3,11.34,270.17,-0.8,511.1,37.6
03-07-2019 17:41:46,5739.3,11.21,270.3,-0.9,510.8,37.3
03-07-2019 17:41:47,5744.4,11.19,270.25,-0.9,510.5,37.9
03-07-2019 17:41:48,5749.4,11.21,270.15,-0.9,510.1,38.9
03-07-2019 17:41:49,5754.5,11.2,269.94,-0.9,509.8,39.3
03-07-2019 17:41:50,5759.7,11.21,269.6,-0.9,509.5,39.7
03-07-2019 17:41:51,5764.8,11.28,269.39,-0.9,509.1,40.2
03-07-2019 17:41:52,5770,11.31,269.68,-1,508.8,40.5
03-07-2019 17:41:53,5775.2,11.27,269.99,-1,508.5,40.7
03-07-2019 17:41:54,5780.4,11.22,270.09,-1,508.2,40.8
03-07-2019 17:41:55,5785.5,11.2,269.77,-1.1,507.8,41
03-07-2019 17:41:56,5790.7,11.14,269.55,-1.1,507.5,41.3
03-07-2019 17:41:57,5795.9,11.07,269.42,-1.2,507.2,41.4
03-07-2019 17:41:58,5801.1,11.05,269.4,-1.2,506.9,41.5
03-07-2019 17:41:59,5806.3,11.07,269.68,-1.3,506.5,41.3
03-07-2019 17:42:00,5811.6,11.04,270.1,-1.3,506.2,40.7
03-07-2019 17:42:01,5816.8,10.99,270.34,-1.3,505.9,40.4
03-07-2019 17:42:02,5822.1,10.93,270.38,-1.3,505.5,40
03-07-2019 17:42:03,5827.4,10.81,270.21,-1.3,505.2,39.8
03-07-2019 17:42:04,5832.7,10.73,269.83,-1.4,504.8,39.7
03-07-2019 17:42:05,5838.1,10.75,269.42,-1.4,504.5,39.7
03-07-2019 17:42:06,5843.5,10.82,269.36,-1.4,504.2,39.6
03-07-2019 17:42:07,5848.9,10.84,269.96,-1.5,503.8,39.5
03-07-2019 17:42:08,5854.3,10.77,270.63,-1.5,503.5,39.1
03-07-2019 17:42:09,5859.8,10.69,270.77,-1.5,503.1,38.9
03-07-2019 17:42:10,5865.3,10.65,270.31,NaN,502.8,NaN
03-07-2019 17:42:12,5870.8,10.66,269.8,-1.7,502.4,39.2
03-07-2019 17:42:13,5876.3,10.68,269.57,-1.7,502.1,39
03-07-2019 17:42:14,5881.8,10.7,269.5,-1.8,501.7,38.8
03-07-2019 17:42:15,5887.2,10.74,269.4,-1.8,501.4,38.8
03-07-2019 17:42:16,5892.7,10.73,269.88,-1.9,501.1,38.8
03-07-2019 17:42:17,5898.3,10.65,270.2,-1.9,500.7,38.2
03-07-2019 17:42:18,5903.9,10.57,270.02,-1.9,500.3,37.8
03-07-2019 17:42:19,5909.5,10.54,269.59,-2,500,37.9
03-07-2019 17:42:20,5915.1,10.62,269.3,-2,499.6,37.8
03-07-2019 17:42:21,5920.8,10.72,269.17,-2.1,499.3,37.8
03-07-2019 17:42:22,5926.4,10.77,269.17,-2.1,498.9,37.9
03-07-2019 17:42:23,5932.2,10.76,269.15,-2.2,498.6,38
03-07-2019 17:42:24,5938,10.7,269.33,-2.2,498.2,38
03-07-2019 17:42:25,5943.8,10.63,269.29,NaN,497.9,NaN
03-07-2019 17:42:27,5949.7,10.54,269.22,-2.4,497.5,38.1
03-07-2019 17:42:28,5955.5,10.5,269.42,-2.4,497.1,38.1
03-07-2019 17:42:29,5961.4,10.44,269.47,-2.5,496.8,38.2
03-07-2019 17:42:30,5967.4,10.36,269.24,-2.5,496.4,38.3
03-07-2019 17:42:31,5973.3,10.39,268.81,-2.6,496,38.3
03-07-2019 17:42:32,5979.3,10.5,268.49,-2.6,495.6,38.4
03-07-2019 17:42:33,5985.2,10.57,268.75,-2.7,495.3,38.4
03-07-2019 17:42:34,5991.2,10.64,269.45,-2.7,494.9,38.3
03-07-2019 17:42:35,5997.1,10.72,269.94,-2.8,494.5,38.2
03-07-2019 17:42:36,6003,10.75,270.06,-2.8,494.1,38.3
03-07-2019 17:42:37,6009,10.67,269.91,-2.9,493.8,38.3
03-07-2019 17:42:38,6014.9,10.56,269.7,-2.9,493.4,38.7
03-07-2019 17:42:39,6020.8,10.49,269.73,-3,493,38.9
03-07-2019 17:42:40,6026.7,10.47,270.04,-3,492.7,38.9
03-07-2019 17:42:41,6032.6,10.47,270.22,-3.1,492.3,38.2
03-07-2019 17:42:42,6038.6,10.47,270.47,-3.1,492,38.2
03-07-2019 17:42:43,6044.5,10.47,270.72,-3.2,491.6,38.3
03-07-2019 17:42:44,6050.4,10.44,271.31,-3.2,491.2,38.3
03-07-2019 17:42:45,6056.3,10.4,271.56,-3.3,490.8,38.3
03-07-2019 17:42:46,6062.3,10.39,271.81,-3.3,490.5,38.6
03-07-2019 17:42:47,6068.2,10.4,272.05,-3.4,490.1,38.3
03-07-2019 17:42:48,6074.1,10.38,272.12,-3.4,489.7,NaN
03-07-2019 17:42:49,6080.1,10.36,272.27,NaN,489.4,NaN
03-07-2019 17:42:51,6086,10.39,272.68,-3.6,489,38.5
03-07-2019 17:42:52,6091.9,10.47,273.12,-3.6,488.6,36.7
03-07-2019 17:42:53,6097.8,10.49,273.55,-3.6,488.3,36.1
03-07-2019 17:42:54,6103.7,10.42,273.89,-3.7,487.9,36.6
03-07-2019 17:42:55,6109.6,10.37,274.04,NaN,487.6,NaN
03-07-2019 17:42:57,6115.5,10.34,273.92,-3.8,487.2,36
03-07-2019 17:42:58,6121.4,10.27,274.11,-3.8,486.9,36.3
03-07-2019 17:42:59,6127.3,10.17,274.78,-3.9,486.5,35.9
03-07-2019 17:43:00,6133.1,10.13,275.78,-3.9,486.1,35.2
03-07-2019 17:43:01,6139,10.12,276.83,-3.9,485.8,34.8
03-07-2019 17:43:02,6144.8,10.11,277.67,NaN,485.4,NaN
03-07-2019 17:43:04,6150.6,10.06,278.11,-4.1,485.1,34.6
03-07-2019 17:43:05,6156.5,10.01,277.97,-4.1,484.7,34.5
03-07-2019 17:43:06,6162.3,9.98,277.5,-4.1,484.4,34.4
03-07-2019 17:43:07,6168.2,10,277.11,-4.2,484,34.3
03-07-2019 17:43:08,6174,10.07,276.98,-4.2,483.6,33.8
03-07-2019 17:43:09,6179.9,10.15,277.37,-4.2,483.3,35
03-07-2019 17:43:10,6185.7,10.15,278.25,-4.2,482.9,35.6
03-07-2019 17:43:11,6191.5,10.12,279.07,-4.2,482.6,36.9
03-07-2019 17:43:12,6197.3,10.13,279.32,-4.2,482.2,37.7
03-07-2019 17:43:13,6203.1,10.16,279.22,-4.3,481.9,37.7
03-07-2019 17:43:14,6208.9,10.15,279.31,-4.3,481.5,37.7
03-07-2019 17:43:15,6214.7,10.14,279.44,-4.4,481.2,37.7
03-07-2019 17:43:16,6220.4,10.12,279.64,NaN,480.8,NaN
03-07-2019 17:43:18,6226.2,10.09,279.87,-4.5,480.5,38.2
03-07-2019 17:43:19,6231.9,10.06,280.23,-4.6,480.1,38.6
03-07-2019 17:43:20,6237.7,9.99,280.93,-4.6,479.8,38.8
03-07-2019 17:43:21,6243.5,9.93,281.79,-4.6,479.4,39
03-07-2019 17:43:22,6249.2,9.92,282.25,-4.7,479,39.1
03-07-2019 17:43:23,6254.8,9.98,282.58,-4.7,478.7,39.1
03-07-2019 17:43:24,6260.5,10,282.95,-4.8,478.4,39.8
03-07-2019 17:43:25,6266,10,283.37,-4.8,478,40.5
03-07-2019 17:43:26,6271.6,10.02,283.98,-4.8,477.7,40.2
03-07-2019 17:43:27,6277.2,10.06,284.41,-4.9,477.4,40.1
03-07-2019 17:43:28,6282.7,10.09,284.52,-4.9,477,39.8
03-07-2019 17:43:29,6288.3,10.06,284.67,-4.9,476.7,39.4
03-07-2019 17:43:30,6293.8,10.13,284.63,-4.9,476.4,39.5
03-07-2019 17:43:31,6299.3,10.15,284.99,-5,476,39.4
03-07-2019 17:43:32,6304.8,10.17,285.42,-5,475.7,39.5
03-07-2019 17:43:33,6310.2,10.23,285.47,-5,475.3,39.6
03-07-2019 17:43:34,6315.7,10.33,285.52,-5,475,39.6
03-07-2019 17:43:35,6321.1,10.41,285.68,-5.1,474.7,39.5
03-07-2019 17:43:36,6326.4,10.42,286.15,-5.2,474.4,39.5
03-07-2019 17:43:37,6331.8,10.41,286.42,-5.2,474.1,39.6
03-07-2019 17:43:38,6337.2,10.39,286.47,-5.2,473.7,39.6
03-07-2019 17:43:39,6342.6,10.37,286.42,-5.3,473.4,39.6
03-07-2019 17:43:40,6348,10.41,286.3,-5.3,473.1,39.5
03-07-2019 17:43:41,6353.4,10.5,286.19,-5.3,472.8,39.3
03-07-2019 17:43:42,6358.9,10.6,285.96,-5.4,472.4,39.3
03-07-2019 17:43:43,6364.4,10.7,285.84,-5.4,472.1,39.3
03-07-2019 17:43:44,6370,10.71,285.92,-5.4,471.8,39.2
03-07-2019 17:43:45,6375.6,10.76,285.61,-5.5,471.4,39.1
03-07-2019 17:43:46,6381.2,10.85,285.77,-5.5,471.1,39.2
03-07-2019 17:43:47,6386.9,10.95,286.28,-5.5,470.8,39.2
03-07-2019 17:43:48,6392.5,11.02,286.78,-5.6,470.4,39.2
03-07-2019 17:43:49,6398,11.06,287.07,-5.6,470.1,39.2
03-07-2019 17:43:50,6403.6,11.13,287.66,-5.7,469.8,39.2
03-07-2019 17:43:51,6409.2,11.16,288.06,-5.7,469.4,39.5
03-07-2019 17:43:52,6414.8,11.16,288.11,-5.7,469.1,39.5
03-07-2019 17:43:53,6420.4,11.23,287.75,-5.8,468.8,39.5
03-07-2019 17:43:54,6426,11.31,287.05,-5.8,468.4,NaN
03-07-2019 17:43:55,6431.7,11.31,286.53,-5.9,468.1,39.8
03-07-2019 17:43:56,6437.4,11.21,286.59,-5.9,467.7,40
03-07-2019 17:43:57,6443.2,11.1,287.23,-5.9,467.4,40.1
03-07-2019 17:43:58,6448.9,11.12,287.79,NaN,467.1,NaN
03-07-2019 17:44:00,6454.7,11.18,287.66,-6.1,466.7,40.7
03-07-2019 17:44:01,6460.5,11.29,287.31,-6.1,466.4,40.7
03-07-2019 17:44:02,6466.3,11.39,286.89,-6.1,466,40.8
03-07-2019 17:44:03,6472.1,11.45,286.2,-6.2,465.7,41
03-07-2019 17:44:04,6477.9,11.42,285.44,-6.2,465.3,41.1
03-07-2019 17:44:05,6483.7,11.34,285.11,-6.3,465,41.3
03-07-2019 17:44:06,6489.5,11.26,285.06,NaN,464.7,NaN
03-07-2019 17:44:08,6495.3,11.26,285.1,-6.4,464.3,41.6
03-07-2019 17:44:09,6501.2,11.36,285.05,-6.4,464,41.7
03-07-2019 17:44:10,6507,11.5,285.31,NaN,463.6,NaN
03-07-2019 17:44:12,6512.9,11.57,285.89,-6.5,463.3,42.2
03-07-2019 17:44:13,6518.8,11.56,286.42,-6.6,462.9,42.5
03-07-2019 17:44:14,6524.7,11.52,286.4,NaN,462.6,NaN
03-07-2019 17:44:16,6530.7,11.49,285.78,-6.7,462.2,43
03-07-2019 17:44:17,6536.7,11.51,284.88,NaN,461.9,NaN
03-07-2019 17:44:19,6542.8,11.51,284.25,-6.8,461.5,42.9
03-07-2019 17:44:20,6548.8,11.52,283.84,-6.9,461.2,43
03-07-2019 17:44:21,6554.8,11.6,283.59,-6.9,460.8,43.4
03-07-2019 17:44:22,6560.8,11.67,283.47,-6.9,460.5,43.8
03-07-2019 17:44:23,6566.8,11.71,283.42,-7,460.1,43.9
03-07-2019 17:44:24,6572.9,11.69,283.53,-7,459.8,44.2
03-07-2019 17:44:25,6578.8,11.68,283.66,-7.1,459.4,44.5
03-07-2019 17:44:26,6584.8,11.74,283.38,-7.1,459.1,44.7
03-07-2019 17:44:27,6590.8,11.79,282.96,-7.2,458.7,44.8
03-07-2019 17:44:28,6596.8,11.73,282.72,-7.3,458.4,44.7
03-07-2019 17:44:29,6602.7,11.63,282.47,-7.3,458,44.8
03-07-2019 17:44:30,6608.6,11.66,282.11,-7.3,457.7,44.9
03-07-2019 17:44:31,6614.5,11.76,282.02,-7.4,457.3,44.9
03-07-2019 17:44:32,6620.4,11.72,282.16,-7.4,457,45.1
03-07-2019 17:44:33,6626.3,11.62,282.31,-7.5,456.6,45.2
03-07-2019 17:44:34,6632.2,11.6,281.99,-7.6,456.3,45.6
03-07-2019 17:44:35,6638,11.65,281.34,-7.6,455.9,46
03-07-2019 17:44:36,6643.8,11.58,280.91,-7.7,455.6,46.2
03-07-2019 17:44:37,6649.5,11.54,280.58,-7.7,455.3,46.5
03-07-2019 17:44:38,6655.3,11.62,280.33,-7.8,454.9,46.7
03-07-2019 17:44:39,6661.1,11.66,280.32,-7.8,454.6,46.8
03-07-2019 17:44:40,6666.8,11.62,280.57,-7.9,454.3,46.9
03-07-2019 17:44:41,6672.6,11.56,280.62,-7.9,453.9,47
03-07-2019 17:44:42,6678.3,11.56,280.02,-7.9,453.6,47
03-07-2019 17:44:43,6684,11.57,279.63,-8,453.3,46.9
03-07-2019 17:44:44,6689.7,11.58,279.24,-8.1,452.9,46.8
03-07-2019 17:44:45,6695.4,11.57,279.17,-8.2,452.6,46.7
03-07-2019 17:44:46,6701.1,11.58,278.95,-8.2,452.3,47.3
03-07-2019 17:44:47,6706.9,11.56,278.58,-8.2,451.9,47.3
03-07-2019 17:44:48,6712.6,11.56,278.24,-8.3,451.6,48.4
03-07-2019 17:44:49,6718.2,11.54,277.76,-8.3,451.3,48.8
03-07-2019 17:44:50,6723.9,11.58,277.05,-8.3,450.9,48.9
03-07-2019 17:44:51,6729.6,11.47,277.09,-8.4,450.6,48.9
03-07-2019 17:44:52,6735.3,11.41,276.99,-8.4,450.3,49
03-07-2019 17:44:53,6740.9,11.41,276.58,-8.4,449.9,49
03-07-2019 17:44:54,6746.5,11.42,276.03,-8.5,449.6,49.3
03-07-2019 17:44:55,6752.1,11.37,275.39,-8.5,449.3,49
03-07-2019 17:44:56,6757.7,11.26,274.73,-8.6,448.9,49.3
03-07-2019 17:44:57,6763.3,11.16,274.08,-8.6,448.6,49.4
03-07-2019 17:44:58,6768.8,11.09,273.46,-8.7,448.3,50.1
03-07-2019 17:44:59,6774.4,11.03,273.17,-8.7,448,50.5
03-07-2019 17:45:00,6779.9,11.06,273.19,-8.7,447.7,50.6
03-07-2019 17:45:01,6785.4,11.11,273.01,-8.7,447.4,50.6
03-07-2019 17:45:02,6790.8,11.19,272.45,-8.8,447,51
03-07-2019 17:45:03,6796.2,11.29,271.78,-8.9,446.7,51.2
03-07-2019 17:45:04,6801.6,11.31,271.32,-8.9,446.4,51.2
03-07-2019 17:45:05,6806.9,11.21,271.21,-8.9,446.1,51.4
03-07-2019 17:45:06,6812.2,11.05,271.1,-9,445.8,51.4
03-07-2019 17:45:07,6817.5,11.01,270.67,-9,445.5,51.6
03-07-2019 17:45:08,6822.8,11.07,270.49,-9,445.2,51.7
03-07-2019 17:45:09,6828,11.12,270.42,-9.1,444.9,51.9
03-07-2019 17:45:10,6833.3,11.21,269.99,-9.1,444.6,52
03-07-2019 17:45:11,6838.5,11.34,269.44,-9.2,444.3,52
03-07-2019 17:45:12,6843.8,11.36,269.13,-9.2,444,52.3
03-07-2019 17:45:13,6849,11.25,269.07,-9.3,443.7,52.5
03-07-2019 17:45:14,6854.3,11.11,268.64,NaN,443.4,NaN
03-07-2019 17:45:16,6859.6,11.04,268.08,-9.3,443.1,52.7
03-07-2019 17:45:17,6865,11.11,267.33,-9.4,442.8,52.5
03-07-2019 17:45:18,6870.4,11.22,266.82,-9.4,442.5,52.5
03-07-2019 17:45:19,6875.7,11.23,266.77,NaN,442.2,NaN
03-07-2019 17:45:21,6881.1,11.1,266.92,-9.5,441.9,53.1
03-07-2019 17:45:22,6886.4,10.9,267.07,NaN,441.6,NaN
03-07-2019 17:45:24,6891.8,10.73,266.91,-9.6,441.2,54.1
