ObsDateTime,Height,Windspeed,WindDirection,Temperature,Pressure,Humidity
02-07-2019 17:52:40,5233.9,16.65,283.55,-1.8,544.1,96.8
02-07-2019 17:52:41,5240.8,16.57,283.38,-1.8,543.6,96.8
02-07-2019 17:52:42,5247.7,16.51,283.01,-1.9,543.1,96.8
02-07-2019 17:52:43,5254.6,16.49,282.54,-1.9,542.7,96.8
02-07-2019 17:52:44,5261.6,16.5,281.98,-1.9,542.2,NaN
02-07-2019 17:52:45,5268.5,16.5,281.54,-2,541.7,96.8
02-07-2019 17:52:46,5275.5,16.43,281.11,NaN,541.2,NaN
02-07-2019 17:52:48,5282.4,16.37,280.84,-2,540.8,96.8
02-07-2019 17:52:49,5289.4,16.34,280.68,-2.1,540.3,96.8
02-07-2019 17:52:50,5296.4,16.34,280.6,-2.1,539.8,96.8
02-07-2019 17:52:51,5303.4,16.39,280.47,NaN,539.3,NaN
02-07-2019 17:52:53,5310.3,16.47,280.07,-2.2,538.9,96.8
02-07-2019 17:52:54,5317.2,16.56,279.65,-2.2,538.4,96.8
02-07-2019 17:52:55,5324.1,16.6,279.16,-2.2,537.9,96.8
02-07-2019 17:52:56,5331,16.65,278.68,-2.3,537.5,96.8
02-07-2019 17:52:57,5337.9,16.71,278.28,-2.2,537,96.8
02-07-2019 17:52:58,5344.8,16.79,278.03,-2.2,536.6,96.8
02-07-2019 17:52:59,5351.7,16.88,277.97,-2.2,536.1,96.8
02-07-2019 17:53:00,5358.6,16.9,277.94,-2.2,535.6,96.8
02-07-2019 17:53:01,5365.5,16.84,277.76,-2.3,535.2,96.8
02-07-2019 17:53:02,5372.4,16.81,277.17,-2.2,534.7,96.8
02-07-2019 17:53:03,5379.3,16.87,276.41,-2.5,534.3,96.7
02-07-2019 17:53:04,5386.3,16.96,275.88,NaN,533.8,NaN
02-07-2019 17:53:06,5393.2,17.05,275.65,-2.5,533.3,96.7
02-07-2019 17:53:07,5400.1,17.08,275.59,NaN,532.9,NaN
02-07-2019 17:53:09,5407,17.05,275.37,-2.7,532.4,93.7
02-07-2019 17:53:10,5413.8,16.99,274.95,-3.7,531.9,59.6
02-07-2019 17:53:11,5420.7,17,274.42,-4.2,531.5,68.9
02-07-2019 17:53:12,5427.6,17.08,273.81,-4.6,531,56.9
02-07-2019 17:53:13,5434.4,17.15,273.48,-5,530.6,57.5
02-07-2019 17:53:14,5441.2,17.17,273.34,-5.2,530.1,60.5
02-07-2019 17:53:15,5448,17.16,273.22,-5.3,529.7,64.1
02-07-2019 17:53:16,5454.8,17.12,272.96,-5.5,529.2,51.9
02-07-2019 17:53:17,5461.6,17.07,272.47,-5.6,528.8,50.4
02-07-2019 17:53:18,5468.4,17.1,271.79,-5.7,528.3,48.6
02-07-2019 17:53:19,5475.2,17.14,271.24,-5.8,527.8,48.5
02-07-2019 17:53:20,5482.1,17.2,270.89,-5.8,527.4,46.5
02-07-2019 17:53:21,5488.8,17.23,270.48,-5.9,526.9,45
02-07-2019 17:53:22,5495.5,17.18,269.89,-5.9,526.5,45
02-07-2019 17:53:23,5502.2,17.2,269.13,-6.1,526,47.2
02-07-2019 17:53:24,5508.9,17.3,268.58,-6.3,525.6,38.8
02-07-2019 17:53:25,5515.6,17.38,268.22,-6.4,525.1,37.5
02-07-2019 17:53:26,5522.1,17.34,268.22,-6.4,524.7,42.7
02-07-2019 17:53:27,5528.6,17.23,268.1,-6.4,524.3,45.4
02-07-2019 17:53:28,5535.1,17.09,267.88,-6.3,523.8,46.7
02-07-2019 17:53:29,5541.7,17.04,267.21,-6.2,523.4,48.1
02-07-2019 17:53:30,5548.2,17.09,266.67,-6.2,523,61.3
02-07-2019 17:53:31,5554.7,17.15,266.42,-6.1,522.5,51.2
02-07-2019 17:53:32,5561.2,17.12,266.32,-6,522.1,51.4
02-07-2019 17:53:33,5567.6,17.02,266.06,-5.9,521.7,52.2
02-07-2019 17:53:34,5574,16.92,265.51,-5.8,521.2,51.2
02-07-2019 17:53:35,5580.4,16.9,264.76,-5.8,520.8,53.9
02-07-2019 17:53:36,5586.8,16.91,264.35,-5.8,520.4,51.5
02-07-2019 17:53:37,5593.1,16.89,264.11,-5.8,520,53.4
02-07-2019 17:53:38,5599.3,16.85,264.39,-5.8,519.6,52.3
02-07-2019 17:53:39,5605.5,16.78,264.6,-5.7,519.1,54.6
02-07-2019 17:53:40,5611.6,16.67,264.26,-5.6,518.7,58.3
02-07-2019 17:53:41,5617.8,16.58,263.75,-5.6,518.3,59.1
02-07-2019 17:53:42,5623.9,16.54,263.33,-5.6,517.9,59
02-07-2019 17:53:43,5630,16.49,263.19,-5.5,517.5,61
02-07-2019 17:53:44,5636.2,16.41,263.34,-5.5,517.1,61.3
02-07-2019 17:53:45,5642.4,16.33,263.55,-5.6,516.7,63.7
02-07-2019 17:53:46,5648.6,16.28,263.65,-5.7,516.3,NaN
02-07-2019 17:53:47,5654.7,16.2,263.61,-5.6,515.9,70.5
02-07-2019 17:53:48,5660.9,16.12,263.45,-5.7,515.5,59.8
02-07-2019 17:53:49,5667.1,16.07,263.29,-5.7,515,56.9
02-07-2019 17:53:50,5673.2,16.05,263.28,-5.7,514.6,68.2
02-07-2019 17:53:51,5679.3,16.01,263.53,-5.8,514.2,57.1
02-07-2019 17:53:52,5685.4,15.93,263.76,-5.8,513.8,67.5
02-07-2019 17:53:53,5691.5,15.84,263.85,-5.9,513.4,57.3
02-07-2019 17:53:54,5697.6,15.77,263.73,-5.9,513.1,57.1
02-07-2019 17:53:55,5703.7,15.69,263.53,-5.9,512.7,56.9
02-07-2019 17:53:56,5709.7,15.6,263.36,-5.9,512.3,56.4
02-07-2019 17:53:57,5715.8,15.51,263.31,-5.9,511.9,59.9
02-07-2019 17:53:58,5721.9,15.4,263.52,NaN,511.5,NaN
02-07-2019 17:54:00,5727.9,15.26,263.77,-5.9,511.1,66.3
02-07-2019 17:54:01,5734,15.13,263.79,-5.8,510.7,69.8
02-07-2019 17:54:02,5740,15.05,263.6,-5.7,510.3,64.6
02-07-2019 17:54:03,5746.1,15,263.38,-5.7,509.9,62.3
02-07-2019 17:54:04,5752.1,15.01,263.17,-5.7,509.5,64.4
02-07-2019 17:54:05,5758.2,15.02,263.2,-5.5,509.1,65.8
02-07-2019 17:54:06,5764.2,14.95,263.48,-5.4,508.8,66.5
02-07-2019 17:54:07,5770.3,14.81,263.65,-5.4,508.4,70.3
02-07-2019 17:54:08,5776.3,14.71,263.49,-5.4,508,68.9
02-07-2019 17:54:09,5782.3,14.7,263.19,-5.3,507.6,68
02-07-2019 17:54:10,5788.3,14.76,263.02,-5.3,507.2,67.6
02-07-2019 17:54:11,5794.3,14.83,263.16,-5.3,506.8,70.8
02-07-2019 17:54:12,5800.3,14.83,263.58,-5.3,506.4,76.6
02-07-2019 17:54:13,5806.3,14.73,263.86,-5.3,506,67.7
02-07-2019 17:54:14,5812.3,14.59,264.07,-5.3,505.7,69.1
02-07-2019 17:54:15,5818.4,14.52,263.67,-5.3,505.3,68.9
02-07-2019 17:54:16,5824.5,14.5,263.41,-5.4,504.9,66.2
02-07-2019 17:54:17,5830.6,14.45,263.47,-5.4,504.5,72.8
02-07-2019 17:54:18,5836.7,14.35,263.64,-5.4,504.1,70.5
02-07-2019 17:54:19,5842.8,14.3,263.91,-5.5,503.7,69.2
02-07-2019 17:54:20,5848.9,14.24,264.18,-5.5,503.3,66.3
02-07-2019 17:54:21,5855.1,14.24,264.27,-5.5,502.9,69
02-07-2019 17:54:22,5861.3,14.24,264.34,-5.6,502.5,66
02-07-2019 17:54:23,5867.5,14.21,264.58,-5.6,502.1,66.8
02-07-2019 17:54:24,5873.7,14.17,264.78,-5.6,501.7,74.6
02-07-2019 17:54:25,5879.9,14.12,264.9,-5.7,501.3,65.3
02-07-2019 17:54:26,5886.1,14.08,264.89,-5.7,500.9,64.9
02-07-2019 17:54:27,5892.2,14.1,264.77,-5.8,500.5,65.9
02-07-2019 17:54:28,5898.4,14.14,264.69,-5.8,500.1,62.9
02-07-2019 17:54:29,5904.6,14.16,264.76,-5.9,499.7,62.9
02-07-2019 17:54:30,5910.7,14.13,264.73,-5.9,499.3,66.6
02-07-2019 17:54:31,5916.8,14.05,264.92,-5.9,499,67.6
02-07-2019 17:54:32,5922.9,13.99,264.83,-5.9,498.6,67.6
02-07-2019 17:54:33,5929,14,264.66,-6,498.2,62.7
02-07-2019 17:54:34,5935,14.07,264.6,-6.1,497.8,62.5
02-07-2019 17:54:35,5941.1,14.13,264.87,-6.1,497.4,70.5
02-07-2019 17:54:36,5947.2,14.1,265.2,-6.3,497.1,60.9
02-07-2019 17:54:37,5953.3,14.02,265.35,-6.3,496.7,66.1
02-07-2019 17:54:38,5959.4,13.95,265.15,-6.3,496.3,62.4
02-07-2019 17:54:39,5965.5,13.97,264.75,-6.3,495.9,68
02-07-2019 17:54:40,5971.6,14.04,264.5,-6.4,495.5,65.8
02-07-2019 17:54:41,5977.7,14.12,264.55,-6.4,495.1,71.8
02-07-2019 17:54:42,5983.8,14.13,264.78,-6.5,494.7,59.3
02-07-2019 17:54:43,5989.9,14.13,264.89,-6.5,494.3,58.4
02-07-2019 17:54:44,5996,14.09,264.82,NaN,494,NaN
02-07-2019 17:54:46,6002.1,14.11,264.42,-6.6,493.6,59.2
02-07-2019 17:54:47,6008.3,14.17,264.01,-6.7,493.2,58.8
02-07-2019 17:54:48,6014.4,14.27,263.83,-6.8,492.8,57.3
02-07-2019 17:54:49,6020.5,14.4,263.81,-6.8,492.4,53.4
02-07-2019 17:54:50,6026.6,14.48,263.92,-6.9,492,57.3
02-07-2019 17:54:51,6032.7,14.5,264.07,NaN,491.6,NaN
02-07-2019 17:54:53,6038.8,14.43,264.07,-7.1,491.3,52.4
02-07-2019 17:54:54,6044.9,14.38,263.91,-7.1,490.9,54.5
02-07-2019 17:54:55,6051,14.34,263.65,-7.1,490.5,58.3
02-07-2019 17:54:56,6057.1,14.33,263.37,-7.2,490.1,54
02-07-2019 17:54:57,6063.3,14.37,263.1,-7.1,489.7,54.2
02-07-2019 17:54:58,6069.4,14.43,263.22,-7.2,489.3,54.3
02-07-2019 17:54:59,6075.5,14.44,263.62,-7.2,488.9,53.5
02-07-2019 17:55:00,6081.6,14.42,263.99,-7.3,488.5,51.6
02-07-2019 17:55:01,6087.6,14.4,264.05,-7.3,488.2,48.4
02-07-2019 17:55:02,6093.7,14.42,263.75,-7.3,487.8,49
02-07-2019 17:55:03,6099.7,14.46,263.47,-7.4,487.4,47.7
02-07-2019 17:55:04,6105.8,14.47,263.43,-7.4,487,48.4
02-07-2019 17:55:05,6111.8,14.43,263.54,-7.5,486.7,49.6
02-07-2019 17:55:06,6117.8,14.36,263.62,-7.5,486.3,47
02-07-2019 17:55:07,6123.8,14.31,263.71,-7.6,485.9,46.6
02-07-2019 17:55:08,6129.8,14.29,263.67,-7.6,485.5,46.4
02-07-2019 17:55:09,6136,14.32,263.41,-7.7,485.2,46.3
02-07-2019 17:55:10,6142.1,14.38,263.37,-7.7,484.8,47.1
02-07-2019 17:55:11,6148.3,14.39,263.7,-7.7,484.4,45.3
02-07-2019 17:55:12,6154.5,14.31,263.99,-7.8,484,44.8
02-07-2019 17:55:13,6160.7,14.18,264.02,-7.9,483.6,45.4
02-07-2019 17:55:14,6166.9,14.1,264,-7.9,483.2,45.7
02-07-2019 17:55:15,6173.1,14.12,263.82,-8,482.8,57.6
02-07-2019 17:55:16,6179.3,14.18,263.55,-8.1,482.5,46.4
02-07-2019 17:55:17,6185.4,14.22,263.22,-8.1,482.1,45.7
02-07-2019 17:55:18,6191.6,14.18,263.45,-8.1,481.7,61.2
02-07-2019 17:55:19,6197.7,14.11,263.59,-8.3,481.3,46.6
02-07-2019 17:55:20,6203.8,14.02,263.48,-8.4,480.9,53.8
02-07-2019 17:55:21,6209.9,13.99,263.48,-8.4,480.5,54.8
02-07-2019 17:55:22,6215.9,13.97,263.53,-8.5,480.2,48.9
02-07-2019 17:55:23,6221.9,13.93,263.56,-8.5,479.8,48.4
02-07-2019 17:55:24,6227.9,13.85,263.57,-8.6,479.4,48.6
02-07-2019 17:55:25,6233.9,13.8,263.35,-8.6,479.1,45.7
02-07-2019 17:55:26,6239.9,13.81,263.28,-8.6,478.7,45.6
02-07-2019 17:55:27,6245.9,13.85,263.36,-8.6,478.3,51.4
02-07-2019 17:55:28,6251.9,13.85,263.49,-8.7,478,56.6
02-07-2019 17:55:29,6257.8,13.76,263.5,-8.7,477.6,51.9
02-07-2019 17:55:30,6263.8,13.64,263.32,-8.7,477.2,48
02-07-2019 17:55:31,6269.7,13.56,263.04,-8.7,476.9,50.5
02-07-2019 17:55:32,6275.7,13.54,262.93,-8.8,476.5,50.9
02-07-2019 17:55:33,6281.6,13.59,263.02,-8.8,476.1,63.1
02-07-2019 17:55:34,6287.5,13.61,263.34,-8.8,475.8,54.1
02-07-2019 17:55:35,6293.5,13.57,263.4,-8.8,475.4,52.1
02-07-2019 17:55:36,6299.5,13.48,263.54,-8.8,475.1,48.1
02-07-2019 17:55:37,6305.5,13.38,263.64,-8.8,474.7,54.5
02-07-2019 17:55:38,6311.4,13.32,263.69,NaN,474.3,NaN
02-07-2019 17:55:40,6317.4,13.32,263.79,-8.8,474,56.9
02-07-2019 17:55:41,6323.3,13.33,264.05,-8.8,473.6,50
02-07-2019 17:55:42,6329.3,13.29,264.29,-8.9,473.2,60.2
02-07-2019 17:55:43,6335.2,13.23,264.52,-8.8,472.9,51.1
02-07-2019 17:55:44,6341.2,13.16,264.48,-8.9,472.5,52.8
02-07-2019 17:55:45,6347.1,13.09,264.23,-8.9,472.2,49.6
02-07-2019 17:55:46,6353.1,13.06,264.23,-8.9,471.8,47
02-07-2019 17:55:47,6359,13.02,264.41,-8.9,471.4,47.9
02-07-2019 17:55:48,6364.9,12.94,264.63,-9,471.1,49.8
02-07-2019 17:55:49,6370.8,12.84,264.78,-9,470.7,49.1
02-07-2019 17:55:50,6376.7,12.79,264.87,-9.1,470.4,48.8
02-07-2019 17:55:51,6382.6,12.73,264.76,-9.2,470,44.4
02-07-2019 17:55:52,6388.6,12.61,264.81,-9.3,469.6,44.1
02-07-2019 17:55:53,6394.6,12.57,264.94,-9.3,469.3,52
02-07-2019 17:55:54,6400.5,12.59,265.19,-9.4,468.9,48.9
02-07-2019 17:55:55,6406.5,12.6,265.5,NaN,468.6,NaN
02-07-2019 17:55:57,6412.4,12.52,265.63,-9.7,468.2,46.6
02-07-2019 17:55:58,6418.4,12.45,265.49,-9.8,467.8,48.3
02-07-2019 17:55:59,6424.3,12.46,265.35,-9.9,467.5,49
02-07-2019 17:56:00,6430.3,12.43,265.49,-9.9,467.1,49.2
02-07-2019 17:56:01,6436.3,12.37,265.55,-10,466.8,42.1
02-07-2019 17:56:02,6442.2,12.34,265.47,-10,466.4,38.3
02-07-2019 17:56:03,6448.2,12.33,265.22,-10.1,466,38.7
02-07-2019 17:56:04,6454.3,12.3,264.93,-10.2,465.7,35.6
02-07-2019 17:56:05,6460.3,12.22,264.83,-10.2,465.3,47.3
02-07-2019 17:56:06,6466.4,12.15,264.81,NaN,464.9,NaN
02-07-2019 17:56:08,6472.5,12.05,264.82,-10.5,464.6,52.5
02-07-2019 17:56:09,6478.7,12.05,264.99,-10.5,464.2,41
02-07-2019 17:56:10,6484.8,12.07,265.19,-10.5,463.8,37
02-07-2019 17:56:11,6491,12.06,265.21,-10.7,463.5,49
02-07-2019 17:56:12,6497.2,12,265.12,-10.7,463.1,40.5
02-07-2019 17:56:13,6503.3,11.89,265.22,-10.7,462.7,35.4
02-07-2019 17:56:14,6509.4,11.79,265.47,-10.7,462.4,41.7
02-07-2019 17:56:15,6515.5,11.74,265.49,-10.8,462,44.6
02-07-2019 17:56:16,6521.6,11.77,265.37,-10.8,461.6,44.4
02-07-2019 17:56:17,6527.7,11.82,265.23,-10.7,461.2,40.8
02-07-2019 17:56:18,6533.8,11.77,264.96,-10.7,460.9,41.7
02-07-2019 17:56:19,6540,11.63,264.64,-10.7,460.5,39.5
02-07-2019 17:56:20,6546.1,11.47,264.72,-10.8,460.1,40.1
02-07-2019 17:56:21,6552.3,11.38,265.09,-10.9,459.8,33.4
02-07-2019 17:56:22,6558.5,11.34,265.11,-10.9,459.4,35
02-07-2019 17:56:23,6564.7,11.34,264.69,NaN,459.1,NaN
02-07-2019 17:56:25,6571,11.32,264.24,-11.1,458.7,36.2
02-07-2019 17:56:26,6577.2,11.27,263.9,-11.1,458.3,30.5
02-07-2019 17:56:27,6583.5,11.2,263.8,-11.2,457.9,34.3
02-07-2019 17:56:28,6589.8,11.17,263.89,-11.3,457.5,31.6
02-07-2019 17:56:29,6596,11.17,263.93,-11.3,457.2,40.3
02-07-2019 17:56:30,6602.3,11.19,263.8,-11.7,456.8,31.3
02-07-2019 17:56:31,6608.5,11.18,263.38,-11.5,456.4,31.4
02-07-2019 17:56:32,6614.7,11.16,262.9,-11.7,456.1,33.5
02-07-2019 17:56:33,6620.9,11.15,262.66,-11.7,455.7,33.5
02-07-2019 17:56:34,6627.1,11.17,262.82,-11.8,455.3,37.9
02-07-2019 17:56:35,6633.3,11.14,263.21,-11.8,454.9,34.1
02-07-2019 17:56:36,6639.5,11.1,263.34,-11.8,454.6,30.4
02-07-2019 17:56:37,6645.7,11.06,263.06,-11.8,454.2,29.8
02-07-2019 17:56:38,6652,11.01,262.56,-11.9,453.8,31.5
02-07-2019 17:56:39,6658.2,10.97,262.27,-12,453.5,35.3
02-07-2019 17:56:40,6664.3,10.92,262.53,-12,453.1,28.5
02-07-2019 17:56:41,6670.4,10.83,262.64,-12,452.7,29
02-07-2019 17:56:42,6676.6,10.8,262.53,-12.1,452.4,29.7
02-07-2019 17:56:43,6682.7,10.8,262.16,-12.1,452,30.2
02-07-2019 17:56:44,6688.8,10.83,261.61,-12.1,451.7,28.3
02-07-2019 17:56:45,6694.8,10.83,261.22,-12.2,451.3,29.3
02-07-2019 17:56:46,6700.9,10.84,261.16,-12.2,450.9,29.1
02-07-2019 17:56:47,6706.9,10.81,261.07,-12.3,450.6,29.4
02-07-2019 17:56:48,6712.9,10.73,261.01,-12.3,450.2,30.1
02-07-2019 17:56:49,6718.9,10.64,261.15,-12.4,449.9,29.8
02-07-2019 17:56:50,6724.8,10.6,261.04,-12.4,449.5,33.9
02-07-2019 17:56:51,6730.8,10.58,260.78,-12.4,449.2,34.1
02-07-2019 17:56:52,6736.7,10.62,260.54,-12.5,448.8,34.8
02-07-2019 17:56:53,6742.7,10.56,260.63,-12.6,448.5,33.9
02-07-2019 17:56:54,6748.6,10.39,260.52,-12.6,448.1,30.4
02-07-2019 17:56:55,6754.5,10.26,260.27,-12.6,447.8,29.4
02-07-2019 17:56:56,6760.3,10.23,259.81,-12.7,447.4,31.1
02-07-2019 17:56:57,6766.1,10.17,259.54,-12.7,447.1,36
02-07-2019 17:56:58,6771.8,10.06,259.31,-12.8,446.8,33
02-07-2019 17:56:59,6777.6,10.03,259.3,-12.8,446.4,30.7
02-07-2019 17:57:00,6783.3,10.09,259.57,-12.8,446.1,35.6
02-07-2019 17:57:01,6789.1,10.14,260.1,-12.9,445.7,33.6
02-07-2019 17:57:02,6794.8,10.11,260.39,-12.9,445.4,42.2
02-07-2019 17:57:03,6800.5,10.11,260.3,-13,445.1,40.6
02-07-2019 17:57:04,6806.2,10.11,260.16,-13.1,444.7,32.4
02-07-2019 17:57:05,6811.9,10.07,260.02,-13.3,444.4,48.6
02-07-2019 17:57:06,6817.5,10,260.17,-13.2,444.1,36.1
02-07-2019 17:57:07,6823.2,9.92,260.59,NaN,443.8,NaN
02-07-2019 17:57:09,6828.9,9.87,260.98,-13.3,443.4,31.7
02-07-2019 17:57:10,6834.6,9.87,261.18,-13.3,443.1,39.9
02-07-2019 17:57:11,6840.3,9.97,261.29,-13.4,442.8,33.1
02-07-2019 17:57:12,6845.9,10.06,260.87,-13.4,442.4,32.4
02-07-2019 17:57:13,6851.5,10.04,260.44,-13.4,442.1,27.6
02-07-2019 17:57:14,6857.1,9.99,260.51,-13.5,441.8,27.7
02-07-2019 17:57:15,6862.7,9.94,260.75,-13.5,441.5,38.7
02-07-2019 17:57:16,6868.2,9.92,261.07,-13.5,441.1,36
02-07-2019 17:57:17,6873.7,9.91,260.81,-13.5,440.8,32.7
02-07-2019 17:57:18,6879.3,9.88,260.49,-13.5,440.5,40.4
02-07-2019 17:57:19,6884.8,9.83,260.16,-13.6,440.2,42.4
02-07-2019 17:57:20,6890.3,9.79,259.88,-13.6,439.9,35.5
02-07-2019 17:57:21,6895.8,9.81,259.89,-13.6,439.5,31.3
02-07-2019 17:57:22,6901.3,9.9,260.18,-13.7,439.2,27
02-07-2019 17:57:23,6906.9,9.98,260.46,-13.8,438.9,31.6
02-07-2019 17:57:24,6912.4,10,260.44,-13.8,438.6,32.5
02-07-2019 17:57:25,6917.9,9.93,260.36,-13.9,438.2,36.9
02-07-2019 17:57:26,6923.4,9.87,260.56,-14,437.9,43.1
02-07-2019 17:57:27,6928.9,9.9,260.78,-13.9,437.6,33.7
02-07-2019 17:57:28,6934.5,9.97,261.03,-13.9,437.3,45.4
02-07-2019 17:57:29,6940,10.05,261.16,-13.9,437,44.7
02-07-2019 17:57:30,6945.5,10.05,261.29,-13.8,436.6,33.9
02-07-2019 17:57:31,6951,10.02,261.27,-13.8,436.3,34.4
02-07-2019 17:57:32,6956.6,10,261.26,-13.9,436,41.6
02-07-2019 17:57:33,6962.1,9.99,261.17,-13.8,435.7,37.7
02-07-2019 17:57:34,6967.7,9.99,261.3,-13.8,435.3,43.9
02-07-2019 17:57:35,6973.3,9.96,261.72,-13.8,435,35.5
02-07-2019 17:57:36,6978.9,9.93,261.77,-13.8,434.7,34.8
02-07-2019 17:57:37,6984.5,9.94,261.53,-13.8,434.4,36.4
02-07-2019 17:57:38,6990.1,9.94,261.28,NaN,434.1,NaN
02-07-2019 17:57:39,6995.7,9.94,261.29,-13.9,433.8,30.9
02-07-2019 17:57:41,7001.3,9.97,261.55,-13.9,433.4,30.5
02-07-2019 17:57:42,7006.9,9.99,261.29,-14,433.1,42.9
02-07-2019 17:57:43,7012.5,10,260.9,-14.1,432.8,35.5
02-07-2019 17:57:44,7018.1,10.03,260.69,-14,432.5,35.8
02-07-2019 17:57:45,7023.7,10.01,260.67,-14,432.2,39
02-07-2019 17:57:46,7029.3,10,260.69,-14,431.8,34.7
02-07-2019 17:57:47,7034.9,10.02,260.88,-13.9,431.5,36
02-07-2019 17:57:48,7040.6,10.03,260.92,-13.9,431.2,36
02-07-2019 17:57:49,7046.2,9.97,260.85,-13.9,430.9,43.6
02-07-2019 17:57:50,7051.8,9.86,261,-14,430.6,36.8
02-07-2019 17:57:51,7057.5,9.82,260.9,-14,430.3,39.4
02-07-2019 17:57:52,7063.1,9.87,260.5,-14,429.9,35.3
02-07-2019 17:57:53,7068.8,9.92,260.25,-14,429.6,34.3
02-07-2019 17:57:54,7074.4,9.93,260.31,-14.1,429.3,43.1
02-07-2019 17:57:55,7080.1,9.91,260.74,-14.1,429,39.1
02-07-2019 17:57:56,7085.7,9.91,260.96,-14.2,428.7,37.4
02-07-2019 17:57:57,7091.4,9.95,261.05,-14.2,428.4,36.6
02-07-2019 17:57:58,7097,9.95,261.11,-14.2,428.1,39.1
02-07-2019 17:57:59,7102.7,9.97,261.2,-14.2,427.7,36.1
02-07-2019 17:58:00,7108.4,9.99,260.92,-14.2,427.4,36.7
02-07-2019 17:58:01,7114.1,10.04,260.47,-14.3,427.1,40.4
02-07-2019 17:58:02,7119.7,10.02,260.01,-14.3,426.8,44.4
02-07-2019 17:58:03,7125.4,9.91,259.74,-14.4,426.5,41
02-07-2019 17:58:04,7131.1,9.85,259.26,-14.3,426.1,42.4
02-07-2019 17:58:05,7136.7,9.84,258.96,-14.3,425.8,39.8
02-07-2019 17:58:06,7142.3,9.86,258.94,-14.3,425.5,43
02-07-2019 17:58:07,7148,9.88,258.87,-14.3,425.2,54
02-07-2019 17:58:08,7153.6,9.92,258.66,-14.3,424.9,54
02-07-2019 17:58:09,7159.3,9.86,258.07,-14.4,424.6,49.6
02-07-2019 17:58:10,7164.9,9.82,257.73,-14.3,424.3,45.6
02-07-2019 17:58:11,7170.5,9.81,257.46,-14.3,424,46.3
02-07-2019 17:58:12,7176.2,9.81,257.26,-14.3,423.6,44
02-07-2019 17:58:13,7181.8,9.7,256.84,-14.4,423.3,48.1
02-07-2019 17:58:14,7187.5,9.58,256.85,-14.4,423,45.9
02-07-2019 17:58:15,7193.1,9.54,256.66,-14.4,422.7,47.5
02-07-2019 17:58:16,7198.8,9.51,255.86,-14.4,422.4,44.4
02-07-2019 17:58:17,7204.4,9.55,255.08,-14.4,422.1,48.4
02-07-2019 17:58:18,7210,9.6,254.47,-14.4,421.8,49
02-07-2019 17:58:19,7215.6,9.64,254.14,-14.4,421.5,52
02-07-2019 17:58:20,7221.2,9.66,253.69,-14.4,421.2,51.5
02-07-2019 17:58:21,7226.9,9.65,253.42,-14.4,420.9,45.3
02-07-2019 17:58:22,7232.5,9.59,253.45,-14.5,420.5,44.2
02-07-2019 17:58:23,7238.1,9.46,253.44,-14.5,420.2,54
02-07-2019 17:58:24,7243.7,9.28,253.27,-14.6,419.9,51.2
02-07-2019 17:58:25,7249.3,9.17,252.84,-14.5,419.6,46
02-07-2019 17:58:26,7254.9,9.13,252.21,-14.5,419.3,42.4
02-07-2019 17:58:27,7260.4,9.19,251.52,-14.6,419,45
02-07-2019 17:58:28,7266,9.24,250.89,-14.5,418.7,48.1
02-07-2019 17:58:29,7271.6,9.26,250.51,-14.6,418.4,45.8
02-07-2019 17:58:30,7277.1,9.23,249.8,-14.6,418.1,50.6
02-07-2019 17:58:31,7282.7,9.13,248.84,-14.5,417.8,48.6
02-07-2019 17:58:32,7288.2,9.09,247.91,-14.5,417.5,46.1
02-07-2019 17:58:33,7293.7,9.07,247.36,-14.4,417.2,50.5
02-07-2019 17:58:34,7299.2,9.07,247.16,-14.4,416.9,51.6
02-07-2019 17:58:35,7304.7,9.05,247.14,-14.3,416.5,53.4
02-07-2019 17:58:36,7310.2,8.99,246.79,-14.3,416.2,53.9
02-07-2019 17:58:37,7315.6,8.94,245.96,-14.3,415.9,54.9
02-07-2019 17:58:38,7321,8.87,245.17,NaN,415.6,NaN
02-07-2019 17:58:40,7326.4,8.85,244.67,-14.2,415.4,50.7
02-07-2019 17:58:41,7331.8,8.82,244.33,-14.2,415.1,52.2
02-07-2019 17:58:42,7337.3,8.85,243.77,-14.2,414.8,53.5
02-07-2019 17:58:43,7342.7,8.88,243.15,NaN,414.5,NaN
02-07-2019 17:58:45,7348.1,8.83,242.83,-14.2,414.2,52.7
02-07-2019 17:58:46,7353.5,8.79,242.6,-14.2,413.9,54.2
02-07-2019 17:58:47,7359,8.8,242.19,-14.2,413.6,60.1
02-07-2019 17:58:48,7364.5,8.77,241.72,-14.3,413.3,54.9
02-07-2019 17:58:49,7369.9,8.74,241.28,-14.3,413,57.2
02-07-2019 17:58:50,7375.4,8.68,240.9,-14.4,412.7,57.1
02-07-2019 17:58:51,7380.9,8.66,240.71,-14.4,412.4,54.7
02-07-2019 17:58:52,7386.5,8.62,240.14,-14.4,412.1,56.8
02-07-2019 17:58:53,7392,8.66,239.68,-14.5,411.8,54.7
02-07-2019 17:58:54,7397.6,8.69,239.58,-14.5,411.5,53.7
02-07-2019 17:58:55,7403.1,8.7,239.24,-14.6,411.2,52.9
02-07-2019 17:58:56,7408.6,8.73,238.8,-14.6,410.9,53.5
02-07-2019 17:58:57,7414.2,8.74,238.42,-14.6,410.6,58.6
02-07-2019 17:58:58,7419.6,8.76,237.88,-14.7,410.3,58.5
